Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
41,90,2,600,0.013798,0.050272,0.163069,0.030139,0.178477,0.029583,0.020608,0.031578,0.020753,0.031157,0.020414,0.02907,0.022833,0.029458,0.020426,0.031431,0.020135,0.03023
61,90,2,600,0.015191,0.106973,0.284325,0.064257,0.369702,0.063876,0.03877,0.064629,0.038817,0.064698,0.038877,0.061017,0.039108,0.061586,0.038396,0.064916,0.038509,0.064669
81,90,2,600,0.015403,0.182557,0.406217,0.110053,0.506289,0.111147,0.063366,0.112352,0.063401,0.111324,0.062523,0.107011,0.063257,0.105744,0.063026,0.112492,0.063096,0.110872
101,90,2,600,0.015379,0.276637,0.574793,0.168378,0.774104,0.166533,0.093216,0.169542,0.093427,0.171023,0.092957,0.163372,0.093378,0.163859,0.092694,0.170154,0.093402,0.168976
1,90,2,600,0.006195,0.000224,0.00483,0.000208,0.005708,0.000251,0.00336,0.001032,0.003039,0.000529,0.002978,0.000172,0.003997,0.000181,0.004747,0.001061,0.003242,0.000629
21,90,2,600,0.012808,0.015108,0.084667,0.010639,0.103389,0.008592,0.015636,0.013782,0.013972,0.014634,0.016179,0.012355,0.01683,0.01203,0.01597,0.013986,0.013595,0.015359
41,90,2,600,0.01327,0.050418,0.18581,0.030031,0.195634,0.030075,0.031902,0.049008,0.033261,0.048496,0.032035,0.046105,0.034417,0.046321,0.032064,0.0488,0.032935,0.048492
61,90,2,600,0.014685,0.10464,0.295322,0.063563,0.388554,0.064205,0.058564,0.101451,0.059083,0.100965,0.059232,0.096012,0.061434,0.095115,0.058131,0.101326,0.058049,0.099673
81,90,2,600,0.015122,0.179806,0.43545,0.109735,0.534842,0.110202,0.098556,0.179989,0.09387,0.169772,0.095441,0.167285,0.099389,0.168099,0.095239,0.175282,0.095289,0.17397
101,90,2,600,0.014618,0.276913,0.64385,0.16637,0.806674,0.167333,0.139689,0.263054,0.140828,0.264439,0.140737,0.265658,0.151889,0.257378,0.141018,0.266672,0.140935,0.26649
1,90,2,600,0.014331,0.000319,0.003105,0.000189,0.003943,0.000221,0.003076,0.000855,0.003039,0.000521,0.003028,0.000143,0.004143,0.00016,0.003293,0.000906,0.003041,0.000555
21,90,2,600,0.039973,0.023094,0.08526,0.00921,0.131741,0.009,0.014564,0.015425,0.013526,0.014802,0.013292,0.011914,0.01885,0.012115,0.014245,0.014993,0.013225,0.013139
41,90,2,600,0.037739,0.085116,0.195752,0.031306,0.205159,0.029825,0.078311,0.118133,0.077494,0.116599,0.077136,0.111949,0.037803,0.045785,0.078,0.120832,0.078204,0.119019
61,90,2,600,0.040155,0.177935,0.319902,0.064733,0.393357,0.064286,0.140553,0.250522,0.141128,0.245896,0.140655,0.23651,0.062514,0.096581,0.141233,0.251063,0.141423,0.246202
81,90,2,600,0.040165,0.308992,0.502802,0.111058,0.555403,0.109604,0.160949,0.295252,0.160692,0.297335,0.160844,0.287318,0.098891,0.167305,0.159505,0.303301,0.163495,0.301245
101,90,2,600,0.052649,0.602564,0.762331,0.16873,0.961231,0.167872,0.236552,0.460114,0.238256,0.45793,0.237261,0.440076,0.144843,0.255038,0.237152,0.46016,0.237927,0.457166
1,90,2,600,0.02693,0.000485,0.005038,0.00022,0.004939,0.000259,0.008565,0.002216,0.008473,0.001063,0.009062,0.00034,0.006966,0.00027,0.010228,0.002078,0.008564,0.001174
21,90,2,600,0.439613,0.066849,0.031026,0.00834,0.040366,0.008404,0.010137,0.009602,0.010155,0.009551,0.009354,0.007765,0.010739,0.007644,0.010206,0.010045,0.010506,0.009573
41,90,2,600,0.419661,0.237796,0.08677,0.03007,0.1232,0.030444,0.022368,0.032097,0.021735,0.030941,0.021749,0.02964,0.023028,0.030222,0.021749,0.032271,0.021637,0.031318
61,90,2,600,0.507484,0.522934,0.18006,0.062599,0.204068,0.062349,0.03941,0.065673,0.039376,0.064487,0.039118,0.060786,0.040512,0.063122,0.039203,0.066131,0.039189,0.065261
81,90,2,600,0.66952,1.01566,0.258501,0.108229,0.26468,0.108092,0.063366,0.111736,0.063941,0.111821,0.064668,0.105954,0.065174,0.106196,0.063427,0.11284,0.063947,0.112343
101,90,2,600,0.455801,1.37252,0.325784,0.166054,0.358894,0.166191,0.094218,0.171569,0.095337,0.172237,0.094098,0.163749,0.094823,0.163849,0.094778,0.172325,0.094241,0.172252
