Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
11,90,11,200,0.006675,0.002849,0.006504,0.004307
11,90,11,300,0.006135,0.003003,0.006524,0.005211
11,90,11,400,0.006777,0.003053,0.006616,0.007079
11,90,11,500,0.007013,0.002911,0.006563,0.007498
11,90,11,600,0.006597,0.003799,0.006369,0.008343
11,90,11,700,0.007127,0.003363,0.006452,0.009006
11,90,11,800,0.007335,0.003164,0.006359,0.010065
11,90,11,900,0.006958,0.003349,0.006373,0.011102
11,90,11,1000,0.006906,0.003637,0.006319,0.012051
11,90,11,1100,0.007607,0.003374,0.006687,0.012665
11,90,11,1200,0.007413,0.00353,0.006475,0.014414
11,90,11,1300,0.006855,0.003574,0.006785,0.014691
11,90,11,1400,0.007127,0.003997,0.006646,0.015663
11,100,3,100,0.006518,0.002712,0.006297,0.002769
11,100,3,200,0.006272,0.002854,0.00591,0.002747
11,100,3,300,0.006356,0.003201,0.006089,0.003178
11,100,3,400,0.006177,0.003195,0.006237,0.003021
11,100,3,500,0.006314,0.003287,0.00631,0.003259
11,100,3,600,0.006362,0.003066,0.006045,0.003251
11,100,3,700,0.007136,0.003267,0.006199,0.003398
11,100,3,800,0.006552,0.003413,0.006022,0.003863
11,100,3,900,0.006425,0.003187,0.006254,0.003702
11,100,3,1000,0.007137,0.003427,0.006148,0.003811
11,100,3,1100,0.006617,0.003563,0.005921,0.003757
11,100,3,1200,0.006527,0.003524,0.006323,0.003972
11,100,3,1300,0.006843,0.003492,0.006016,0.004475
11,100,3,1400,0.006789,0.003499,0.006743,0.004358
11,100,5,100,0.006151,0.002983,0.006062,0.003151
11,100,5,200,0.006361,0.003204,0.006095,0.003033
11,100,5,300,0.006668,0.003569,0.006698,0.003448
11,100,5,400,0.007047,0.002982,0.005982,0.00361
11,100,5,500,0.006548,0.002868,0.006357,0.004175
11,100,5,600,0.007232,0.003337,0.006284,0.004152
11,100,5,700,0.007029,0.003443,0.005968,0.004131
11,100,5,800,0.007039,0.0031,0.006319,0.004275
11,100,5,900,0.006742,0.003392,0.006411,0.004621
11,100,5,1000,0.006686,0.003476,0.006344,0.004824
11,100,5,1100,0.007243,0.003505,0.007162,0.005366
11,100,5,1200,0.007283,0.003588,0.006046,0.00608
11,100,5,1300,0.007466,0.003572,0.007282,0.005693
11,100,5,1400,0.007251,0.004581,0.006167,0.006868
11,100,7,100,0.005882,0.002682,0.006634,0.003617
11,100,7,200,0.007235,0.003073,0.006649,0.003369
11,100,7,300,0.006677,0.003781,0.006187,0.003668
11,100,7,400,0.006783,0.002785,0.006594,0.004125
11,100,7,500,0.006435,0.003188,0.006382,0.004794
11,100,7,600,0.006456,0.002947,0.006643,0.004952
11,100,7,700,0.006887,0.004084,0.006993,0.005383
11,100,7,800,0.007078,0.003567,0.006242,0.005947
11,100,7,900,0.007206,0.003283,0.006586,0.00698
11,100,7,1000,0.006673,0.003414,0.006717,0.006919
11,100,7,1100,0.007174,0.003345,0.006444,0.007354
11,100,7,1200,0.007113,0.003711,0.006342,0.007416
11,100,7,1300,0.007461,0.003486,0.006705,0.007941
11,100,7,1400,0.007228,0.00363,0.006235,0.008569
11,100,9,100,0.006134,0.003535,0.00613,0.003286
11,100,9,200,0.005976,0.002727,0.006449,0.003953
11,100,9,300,0.006463,0.002932,0.006571,0.0044
11,100,9,400,0.006239,0.003034,0.006546,0.005077
11,100,9,500,0.00697,0.003009,0.006449,0.005867
11,100,9,600,0.007214,0.003091,0.006213,0.006819
11,100,9,700,0.006999,0.003068,0.006732,0.006986
11,100,9,800,0.006765,0.003368,0.006299,0.008048
11,100,9,900,0.006678,0.003159,0.006819,0.008483
11,100,9,1000,0.007031,0.003294,0.006402,0.00927
11,100,9,1100,0.007225,0.0033,0.006218,0.009825
11,100,9,1200,0.007104,0.003488,0.006297,0.010447
11,100,9,1300,0.007644,0.003516,0.0065,0.012579
11,100,9,1400,0.00703,0.004235,0.007289,0.011749
11,100,11,100,0.006399,0.002838,0.005857,0.00347
11,100,11,200,0.006897,0.003013,0.007023,0.004471
11,100,11,300,0.006468,0.003108,0.00662,0.005325
11,100,11,400,0.006361,0.002951,0.007078,0.006621
11,100,11,500,0.006539,0.002873,0.006399,0.007329
11,100,11,600,0.006846,0.003199,0.00665,0.008138
11,100,11,700,0.007306,0.003243,0.006701,0.009213
11,100,11,800,0.007033,0.0033,0.006501,0.01026
11,100,11,900,0.007165,0.00342,0.006502,0.011215
11,100,11,1000,0.007228,0.003317,0.006593,0.011915
11,100,11,1100,0.007056,0.00358,0.006421,0.013194
11,100,11,1200,0.006971,0.003436,0.006501,0.014524
11,100,11,1300,0.007152,0.003555,0.006478,0.014892
11,100,11,1400,0.00736,0.003693,0.006534,0.015716
21,80,3,100,0.009621,0.007946,0.009828,0.008211
21,80,3,200,0.010422,0.008382,0.009389,0.008785
21,80,3,300,0.010049,0.009128,0.009511,0.008339
21,80,3,400,0.009598,0.008281,0.010074,0.008274
21,80,3,500,0.011306,0.008615,0.009932,0.00867
21,80,3,600,0.009766,0.008811,0.0102,0.008633
21,80,3,700,0.010452,0.008478,0.009869,0.008799
21,80,3,800,0.009746,0.009,0.009828,0.009276
21,80,3,900,0.010946,0.008611,0.009703,0.009866
21,80,3,1000,0.010103,0.00921,0.010045,0.009275
21,80,3,1100,0.010446,0.009484,0.010043,0.009313
21,80,3,1200,0.010441,0.00934,0.010009,0.009875
21,80,3,1300,0.009992,0.009571,0.009687,0.009907
21,80,3,1400,0.010253,0.009295,0.009689,0.009786
21,80,5,100,0.009736,0.008073,0.009934,0.008215
21,80,5,200,0.009669,0.007893,0.009773,0.008487
21,80,5,300,0.010583,0.009029,0.009549,0.009662
21,80,5,400,0.010646,0.008068,0.010492,0.009393
21,80,5,500,0.010004,0.008921,0.009637,0.009457
21,80,5,600,0.010319,0.008239,0.010437,0.009325
21,80,5,700,0.011582,0.008968,0.009836,0.009496
21,80,5,800,0.009965,0.008395,0.010145,0.010023
21,80,5,900,0.010719,0.008811,0.00995,0.010874
21,80,5,1000,0.010132,0.008756,0.009897,0.010249
21,80,5,1100,0.010263,0.009562,0.009964,0.010508
21,80,5,1200,0.010274,0.009145,0.009538,0.010802
21,80,5,1300,0.010296,0.009191,0.009682,0.011138
21,80,5,1400,0.010472,0.009027,0.009757,0.011452
21,80,7,100,0.009567,0.00894,0.010317,0.0081
21,80,7,200,0.009817,0.008261,0.010061,0.00866
21,80,7,300,0.010389,0.009302,0.010929,0.008876
21,80,7,400,0.01005,0.008351,0.010012,0.009384
21,80,7,500,0.01025,0.008688,0.009876,0.010301
21,80,7,600,0.010102,0.008602,0.009949,0.010484
21,80,7,700,0.010182,0.008581,0.009911,0.011392
21,80,7,800,0.010748,0.008904,0.010243,0.011702
21,80,7,900,0.011314,0.008907,0.010222,0.012003
21,80,7,1000,0.010783,0.009042,0.009851,0.012356
21,80,7,1100,0.010963,0.009122,0.010187,0.012791
21,80,7,1200,0.010893,0.00911,0.009707,0.013717
21,80,7,1300,0.010592,0.009243,0.010193,0.01319
21,80,7,1400,0.010819,0.009133,0.011174,0.014097
21,80,9,100,0.009821,0.008241,0.009697,0.008569
21,80,9,200,0.010174,0.008087,0.010288,0.009718
21,80,9,300,0.010368,0.008782,0.010011,0.010145
21,80,9,400,0.009787,0.008284,0.010011,0.010866
21,80,9,500,0.010811,0.008305,0.010033,0.011347
21,80,9,600,0.01058,0.008463,0.00992,0.012302
21,80,9,700,0.010699,0.009222,0.010283,0.012639
21,80,9,800,0.010477,0.008768,0.009889,0.013672
21,80,9,900,0.010713,0.009272,0.010319,0.013839
21,80,9,1000,0.010809,0.008996,0.010422,0.015168
21,80,9,1100,0.010594,0.009009,0.010009,0.015158
21,80,9,1200,0.0104,0.009312,0.010174,0.016831
21,80,9,1300,0.010391,0.009409,0.010087,0.016711
21,80,9,1400,0.010478,0.009186,0.009929,0.022192
21,80,11,100,0.011051,0.007966,0.009863,0.008874
21,80,11,200,0.009752,0.008116,0.010343,0.009503
21,80,11,300,0.010791,0.008498,0.010038,0.010665
21,80,11,400,0.009927,0.008269,0.00991,0.012068
21,80,11,500,0.010267,0.009008,0.00989,0.012621
21,80,11,600,0.010234,0.00862,0.010014,0.013473
21,80,11,700,0.01103,0.009193,0.010134,0.014898
21,80,11,800,0.010261,0.008494,0.009897,0.017663
21,80,11,900,0.010535,0.008742,0.010094,0.017251
21,80,11,1000,0.010188,0.008975,0.010242,0.0187
21,80,11,1100,0.010783,0.008981,0.010336,0.019008
21,80,11,1200,0.010679,0.009374,0.011228,0.018904
21,80,11,1300,0.010761,0.009207,0.010061,0.019708
21,80,11,1400,0.010862,0.009243,0.009745,0.022538
21,90,3,100,0.009353,0.008351,0.010038,0.007881
21,90,3,200,0.009586,0.008404,0.009427,0.008285
21,90,3,300,0.010109,0.008638,0.009592,0.008344
21,90,3,400,0.009657,0.008177,0.010031,0.008254
21,90,3,500,0.010901,0.0088,0.009895,0.008748
21,90,3,600,0.009809,0.009456,0.01053,0.00869
21,90,3,700,0.010616,0.009514,0.010456,0.008778
21,90,3,800,0.010942,0.009808,0.009994,0.00914
21,90,3,900,0.010563,0.010148,0.010483,0.008999
21,90,3,1000,0.01088,0.009789,0.01044,0.009287
21,90,3,1100,0.010978,0.009737,0.010203,0.009884
21,90,3,1200,0.009802,0.009928,0.010521,0.009269
21,90,3,1300,0.015264,0.015856,0.01642,0.017569
21,90,3,1400,0.017355,0.016714,0.009922,0.009595
21,90,5,100,0.009829,0.008312,0.010073,0.008249
21,90,5,200,0.009502,0.008894,0.010153,0.008539
21,90,5,300,0.011233,0.008523,0.010365,0.008835
21,90,5,400,0.009748,0.008588,0.010279,0.008912
21,90,5,500,0.009931,0.008676,0.009886,0.009446
21,90,5,600,0.009803,0.008849,0.010486,0.009417
21,90,5,700,0.010349,0.00899,0.009747,0.009748
21,90,5,800,0.010406,0.008508,0.009712,0.009916
21,90,5,900,0.010655,0.00865,0.009773,0.010316
21,90,5,1000,0.010165,0.009106,0.009818,0.010392
21,90,5,1100,0.010211,0.009819,0.010074,0.010601
21,90,5,1200,0.010606,0.009224,0.010175,0.011139
21,90,5,1300,0.011112,0.009421,0.009859,0.01185
21,90,5,1400,0.010456,0.009135,0.009811,0.011565
21,90,7,100,0.010792,0.008003,0.009969,0.008335
21,90,7,200,0.010112,0.008054,0.009855,0.008992
21,90,7,300,0.010854,0.008523,0.010096,0.009305
21,90,7,400,0.010337,0.008387,0.009839,0.009793
21,90,7,500,0.010253,0.008225,0.010202,0.010056
21,90,7,600,0.010086,0.009021,0.009932,0.010645
21,90,7,700,0.010142,0.009286,0.010112,0.010648
21,90,7,800,0.010443,0.009716,0.010175,0.011233
21,90,7,900,0.010865,0.009569,0.010054,0.012113
21,90,7,1000,0.010434,0.008941,0.010155,0.012577
21,90,7,1100,0.011087,0.009233,0.009968,0.013524
21,90,7,1200,0.011087,0.008846,0.009998,0.014537
21,90,7,1300,0.011748,0.008871,0.009712,0.014468
21,90,7,1400,0.011361,0.00918,0.010324,0.014794
21,90,9,100,0.010759,0.008116,0.010491,0.00903
21,90,9,200,0.010286,0.009043,0.010337,0.009593
21,90,9,300,0.00978,0.010144,0.010743,0.009856
21,90,9,400,0.010587,0.008795,0.010745,0.010964
21,90,9,500,0.011423,0.008529,0.010557,0.011418
21,90,9,600,0.010718,0.009518,0.010541,0.012751
21,90,9,700,0.010523,0.008807,0.009925,0.013644
21,90,9,800,0.010398,0.008702,0.00994,0.013882
21,90,9,900,0.011314,0.008646,0.009794,0.014402
21,90,9,1000,0.010602,0.008972,0.009914,0.015255
21,90,9,1100,0.01077,0.009123,0.010286,0.014872
21,90,9,1200,0.010976,0.009195,0.01078,0.015951
21,90,9,1300,0.01082,0.009648,0.009983,0.016248
21,90,9,1400,0.010638,0.009354,0.010748,0.017152
21,90,11,100,0.010262,0.007882,0.010001,0.008942
21,90,11,200,0.010069,0.008159,0.009932,0.009819
21,90,11,300,0.010643,0.008409,0.010786,0.010739
21,90,11,400,0.010046,0.009382,0.010677,0.013015
21,90,11,500,0.011339,0.0086,0.01031,0.01495
21,90,11,600,0.010365,0.00924,0.011194,0.015869
21,90,11,700,0.010518,0.008658,0.009884,0.016084
21,90,11,800,0.010217,0.009142,0.010472,0.018132
21,90,11,900,0.010777,0.008859,0.011177,0.019166
21,90,11,1000,0.010589,0.009477,0.011113,0.01696
21,90,11,1100,0.010713,0.009924,0.0097,0.019108
21,90,11,1200,0.010817,0.009791,0.01052,0.021079
21,90,11,1300,0.011092,0.01005,0.012022,0.020657
21,90,11,1400,0.010402,0.010304,0.009604,0.024251
21,100,3,100,0.010072,0.008444,0.009905,0.008153
21,100,3,200,0.010185,0.009401,0.010141,0.008775
21,100,3,300,0.010179,0.009344,0.009697,0.0093
21,100,3,400,0.010562,0.00813,0.010213,0.00969
21,100,3,500,0.010025,0.008652,0.009915,0.008426
21,100,3,600,0.010427,0.008933,0.010187,0.009623
21,100,3,700,0.010966,0.008359,0.009586,0.010102
21,100,3,800,0.010723,0.008915,0.009518,0.00925
21,100,3,900,0.010419,0.009555,0.010565,0.009559
21,100,3,1000,0.010969,0.009122,0.010379,0.010108
21,100,3,1100,0.010813,0.010488,0.009432,0.010226
21,100,3,1200,0.011127,0.008876,0.0101,0.010901
21,100,3,1300,0.011927,0.0097,0.010433,0.009566
21,100,3,1400,0.010425,0.010709,0.010112,0.009619
21,100,5,100,0.010373,0.008386,0.010096,0.008637
21,100,5,200,0.009698,0.009117,0.010326,0.008516
21,100,5,300,0.010828,0.009007,0.010235,0.009157
21,100,5,400,0.010432,0.008407,0.010337,0.009548
21,100,5,500,0.010215,0.009426,0.010239,0.009082
21,100,5,600,0.010338,0.009213,0.010137,0.009474
21,100,5,700,0.010486,0.009386,0.010076,0.010029
21,100,5,800,0.010344,0.0097,0.010482,0.009935
21,100,5,900,0.011221,0.009462,0.01056,0.010199
21,100,5,1000,0.0104,0.00942,0.010368,0.010959
21,100,5,1100,0.011762,0.008947,0.009742,0.011463
21,100,5,1200,0.011178,0.008915,0.009984,0.011855
21,100,5,1300,0.011303,0.009827,0.010128,0.011021
21,100,5,1400,0.010348,0.009299,0.009962,0.011714
21,100,7,100,0.010245,0.008211,0.010231,0.008146
21,100,7,200,0.009787,0.008247,0.010383,0.008899
21,100,7,300,0.010469,0.009091,0.010868,0.00932
21,100,7,400,0.010358,0.008446,0.010043,0.010421
21,100,7,500,0.010425,0.008492,0.010091,0.010339
21,100,7,600,0.010126,0.00986,0.009978,0.011189
21,100,7,700,0.010822,0.009263,0.009694,0.011737
21,100,7,800,0.011086,0.009311,0.010873,0.011258
21,100,7,900,0.010412,0.008796,0.010042,0.012137
21,100,7,1000,0.01012,0.008905,0.010018,0.012288
21,100,7,1100,0.01098,0.008712,0.009823,0.012808
21,100,7,1200,0.010719,0.009421,0.010154,0.013014
21,100,7,1300,0.010849,0.009415,0.01026,0.013831
21,100,7,1400,0.010744,0.009819,0.010306,0.015198
21,100,9,100,0.010554,0.008168,0.009519,0.009906
21,100,9,200,0.010731,0.00798,0.009938,0.010432
21,100,9,300,0.010743,0.008669,0.010011,0.010644
21,100,9,400,0.010486,0.008258,0.009884,0.011298
21,100,9,500,0.011584,0.00918,0.010431,0.01137
21,100,9,600,0.010289,0.009738,0.010739,0.01213
21,100,9,700,0.010975,0.008716,0.010505,0.012419
21,100,9,800,0.010587,0.00937,0.010309,0.01435
21,100,9,900,0.010616,0.008687,0.009692,0.014115
21,100,9,1000,0.010074,0.009258,0.010132,0.014992
21,100,9,1100,0.010403,0.009039,0.009749,0.016007
21,100,9,1200,0.010694,0.00896,0.009656,0.016713
21,100,9,1300,0.01054,0.008987,0.009773,0.017094
21,100,9,1400,0.010767,0.009027,0.010559,0.017966
21,100,11,100,0.009522,0.008404,0.010151,0.009041
21,100,11,200,0.009734,0.009045,0.010259,0.010288
21,100,11,300,0.011671,0.008879,0.010068,0.011048
21,100,11,400,0.010672,0.008113,0.010424,0.0115
21,100,11,500,0.010663,0.008706,0.010425,0.013107
21,100,11,600,0.01035,0.008361,0.009949,0.01366
21,100,11,700,0.01067,0.009674,0.010698,0.015714
21,100,11,800,0.010051,0.009111,0.010004,0.016826
21,100,11,900,0.010153,0.009023,0.009884,0.017239
21,100,11,1000,0.010367,0.008893,0.009951,0.01938
21,100,11,1100,0.010187,0.00902,0.010075,0.018846
21,100,11,1200,0.010293,0.008976,0.011183,0.019685
21,100,11,1300,0.010349,0.009511,0.010833,0.019973
21,100,11,1400,0.01068,0.009117,0.009999,0.020607
31,80,3,100,0.014562,0.016353,0.01427,0.01613
31,80,3,200,0.015232,0.017816,0.013953,0.017676
31,80,3,300,0.015128,0.01808,0.014636,0.017001
31,80,3,400,0.01575,0.017065,0.014444,0.016465
31,80,3,500,0.015054,0.017996,0.014022,0.017851
31,80,3,600,0.015119,0.018002,0.014275,0.017205
31,80,3,700,0.015422,0.017287,0.014515,0.017391
31,80,3,800,0.01499,0.018109,0.013988,0.018604
31,80,3,900,0.015457,0.017978,0.014606,0.017631
31,80,3,1000,0.015553,0.017717,0.014236,0.018227
31,80,3,1100,0.014894,0.018502,0.014564,0.01789
31,80,3,1200,0.015134,0.017783,0.014115,0.018386
31,80,3,1300,0.014831,0.018331,0.014553,0.018659
31,80,3,1400,0.015301,0.018035,0.01377,0.019442
31,80,5,100,0.013946,0.017296,0.015118,0.016817
31,80,5,200,0.016367,0.016734,0.014406,0.016612
31,80,5,300,0.015471,0.016565,0.014093,0.017147
31,80,5,400,0.014891,0.017183,0.013959,0.01763
31,80,5,500,0.014875,0.017922,0.014968,0.017498
31,80,5,600,0.015896,0.017882,0.014304,0.01874
31,80,5,700,0.014647,0.018776,0.015081,0.019124
31,80,5,800,0.015107,0.017666,0.014165,0.019318
31,80,5,900,0.014707,0.018374,0.014729,0.01875
31,80,5,1000,0.015156,0.018001,0.014236,0.019746
31,80,5,1100,0.015025,0.019638,0.014219,0.019926
31,80,5,1200,0.014766,0.018489,0.014711,0.019478
31,80,5,1300,0.014661,0.018519,0.014353,0.020399
31,80,5,1400,0.015098,0.017802,0.014323,0.019759
31,80,7,100,0.01405,0.017213,0.014003,0.017479
31,80,7,200,0.014757,0.017797,0.014193,0.018001
31,80,7,300,0.015587,0.016942,0.014919,0.017044
31,80,7,400,0.015125,0.017268,0.014114,0.018577
31,80,7,500,0.014892,0.017594,0.014565,0.019358
31,80,7,600,0.014953,0.016714,0.014572,0.018756
31,80,7,700,0.014828,0.01872,0.014296,0.020094
31,80,7,800,0.015132,0.01735,0.014349,0.01981
31,80,7,900,0.014577,0.017955,0.014114,0.020856
31,80,7,1000,0.015521,0.017407,0.014397,0.02046
31,80,7,1100,0.015408,0.018146,0.014617,0.020477
31,80,7,1200,0.014895,0.01818,0.01427,0.022187
31,80,7,1300,0.015431,0.017878,0.014384,0.022495
31,80,7,1400,0.015291,0.01824,0.014559,0.022256
31,80,9,100,0.014076,0.017586,0.013937,0.017897
31,80,9,200,0.014989,0.017638,0.014593,0.017959
31,80,9,300,0.015864,0.01689,0.014695,0.01851
31,80,9,400,0.014588,0.017778,0.014299,0.019689
31,80,9,500,0.015894,0.017314,0.016406,0.019116
31,80,9,600,0.014676,0.018636,0.014848,0.019893
31,80,9,700,0.015287,0.017768,0.014633,0.021032
31,80,9,800,0.015002,0.017117,0.014425,0.022575
31,80,9,900,0.015129,0.017775,0.014848,0.022898
31,80,9,1000,0.015325,0.018051,0.014446,0.023065
31,80,9,1100,0.014975,0.01812,0.014166,0.024079
31,80,9,1200,0.014747,0.018275,0.014861,0.024427
31,80,9,1300,0.015158,0.017434,0.014544,0.025091
31,80,9,1400,0.015116,0.017505,0.014882,0.025403
31,80,11,100,0.01429,0.016883,0.014509,0.017016
31,80,11,200,0.015546,0.016895,0.014039,0.019283
31,80,11,300,0.014618,0.017999,0.015396,0.018898
31,80,11,400,0.015094,0.016503,0.014751,0.020862
31,80,11,500,0.015547,0.018144,0.015076,0.020465
31,80,11,600,0.014543,0.018128,0.014633,0.022253
31,80,11,700,0.014918,0.01727,0.014472,0.024258
31,80,11,800,0.015642,0.017505,0.01478,0.02388
31,80,11,900,0.015429,0.01776,0.014454,0.025281
31,80,11,1000,0.014936,0.018561,0.014652,0.027038
31,80,11,1100,0.014868,0.018954,0.014262,0.028118
31,80,11,1200,0.015516,0.018636,0.014284,0.027893
31,80,11,1300,0.015621,0.019214,0.014338,0.030218
31,80,11,1400,0.016034,0.018437,0.014799,0.030623
31,90,3,100,0.013997,0.016839,0.014241,0.01689
31,90,3,200,0.014909,0.01944,0.014806,0.017548
31,90,3,300,0.015227,0.017266,0.014231,0.017947
31,90,3,400,0.014538,0.018392,0.014421,0.017347
31,90,3,500,0.015381,0.017125,0.014547,0.017182
31,90,3,600,0.015304,0.017262,0.013825,0.018263
31,90,3,700,0.015806,0.018316,0.015447,0.016856
31,90,3,800,0.01535,0.016876,0.014782,0.01722
31,90,3,900,0.015753,0.017279,0.014474,0.018193
31,90,3,1000,0.016249,0.017537,0.014598,0.017394
31,90,3,1100,0.014874,0.018162,0.01398,0.018579
31,90,3,1200,0.014671,0.018554,0.015396,0.017553
31,90,3,1300,0.014842,0.018233,0.013942,0.018752
31,90,3,1400,0.014805,0.018621,0.01464,0.018222
31,90,5,100,0.01407,0.017294,0.013911,0.018545
31,90,5,200,0.015155,0.017412,0.014962,0.017634
31,90,5,300,0.016121,0.016578,0.014138,0.016917
31,90,5,400,0.014662,0.017775,0.014633,0.017831
31,90,5,500,0.015526,0.017077,0.014852,0.017218
31,90,5,600,0.015199,0.017236,0.014014,0.018082
31,90,5,700,0.015049,0.017596,0.014424,0.018088
31,90,5,800,0.01531,0.017321,0.01463,0.017871
31,90,5,900,0.01556,0.017586,0.014132,0.019147
31,90,5,1000,0.015356,0.017736,0.014408,0.018779
31,90,5,1100,0.015513,0.017473,0.013958,0.019248
31,90,5,1200,0.01529,0.017953,0.014489,0.019222
31,90,5,1300,0.015284,0.017829,0.014538,0.02035
31,90,5,1400,0.014818,0.018172,0.014519,0.019652
31,90,7,100,0.014026,0.017322,0.013769,0.017765
31,90,7,200,0.01485,0.017825,0.014348,0.017283
31,90,7,300,0.0153,0.016857,0.014863,0.017487
31,90,7,400,0.015401,0.016669,0.014123,0.018114
31,90,7,500,0.015145,0.017279,0.014134,0.018784
31,90,7,600,0.01978,0.025789,0.030162,0.034753
31,90,7,700,0.014553,0.017334,0.014441,0.019943
31,90,7,800,0.01465,0.018052,0.014655,0.019601
31,90,7,900,0.014964,0.017818,0.014304,0.020712
31,90,7,1000,0.014789,0.017644,0.014538,0.020195
31,90,7,1100,0.014815,0.018214,0.014317,0.021786
31,90,7,1200,0.015856,0.017357,0.014203,0.021898
31,90,7,1300,0.016221,0.018109,0.014625,0.021744
31,90,7,1400,0.014851,0.018233,0.014181,0.022515
31,90,9,100,0.014479,0.016457,0.014006,0.017328
31,90,9,200,0.014933,0.017904,0.014398,0.017959
31,90,9,300,0.015724,0.018078,0.015567,0.018525
31,90,9,400,0.014272,0.017361,0.014151,0.019518
31,90,9,500,0.014448,0.016675,0.014366,0.019818
31,90,9,600,0.014684,0.018053,0.014188,0.020446
31,90,9,700,0.015097,0.01796,0.014299,0.02101
31,90,9,800,0.01446,0.018244,0.014869,0.022155
31,90,9,900,0.014823,0.018122,0.014281,0.022977
31,90,9,1000,0.015035,0.018181,0.014375,0.023673
31,90,9,1100,0.015323,0.017837,0.014482,0.02375
31,90,9,1200,0.014768,0.018412,0.014753,0.024779
31,90,9,1300,0.015465,0.017741,0.01455,0.025151
31,90,9,1400,0.015988,0.019256,0.014255,0.025808
31,90,11,100,0.01407,0.019215,0.014388,0.019032
31,90,11,200,0.015194,0.01684,0.014961,0.018353
31,90,11,300,0.014554,0.017586,0.01451,0.019368
31,90,11,400,0.014889,0.017371,0.014853,0.020551
31,90,11,500,0.014471,0.017719,0.015044,0.021717
31,90,11,600,0.014928,0.016712,0.014747,0.022633
31,90,11,700,0.014567,0.017985,0.01508,0.023915
31,90,11,800,0.015195,0.017197,0.014681,0.023666
31,90,11,900,0.014593,0.017946,0.015015,0.024853
31,90,11,1000,0.014992,0.017315,0.014493,0.026218
31,90,11,1100,0.015299,0.017417,0.01466,0.027303
31,90,11,1200,0.015149,0.018773,0.014399,0.028859
31,90,11,1300,0.01554,0.018771,0.014611,0.029195
31,90,11,1400,0.015449,0.018697,0.014279,0.031373
31,100,3,100,0.014885,0.01709,0.01452,0.017106
31,100,3,200,0.015357,0.016966,0.015052,0.0163
31,100,3,300,0.014696,0.016452,0.014024,0.017783
31,100,3,400,0.015111,0.018123,0.013918,0.017483
31,100,3,500,0.014951,0.017292,0.015003,0.017239
31,100,3,600,0.015952,0.017894,0.013901,0.017792
