Fichier, Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KC_HOG, time_subproblem_KC_HOG
1,80,0.002841,0.000161,0.001994,0.000153,0.001758,0.000132,0.00162,0.000345,0.001717,0.000719
1,80,0.002889,0.000174,0.002068,0.000179,0.001726,0.000148,0.001695,0.000353,0.001773,0.000701
1,80,0.002973,0.000194,0.002109,0.000179,0.001767,0.00014,0.001723,0.000352,0.001792,0.000723
1,100,0.002935,0.000168,0.002072,0.000159,0.001756,0.000148,0.001704,0.000346,0.001755,0.0007
1,100,0.002994,0.000195,0.002122,0.000174,0.00177,0.000144,0.001717,0.000353,0.001854,0.000718
1,100,0.003015,0.000176,0.002087,0.000156,0.001776,0.000133,0.001678,0.000347,0.001769,0.00071
1,100,0.003023,0.000174,0.002204,0.000192,0.001844,0.000134,0.001717,0.00036,0.001784,0.000704
1,100,0.00307,0.000175,0.00218,0.000173,0.001856,0.00014,0.001812,0.000363,0.001896,0.000715
1,100,0.003028,0.000167,0.002162,0.000165,0.001799,0.000125,0.001862,0.000384,0.001921,0.000729
1,100,0.00321,0.000185,0.002169,0.000176,0.001843,0.000157,0.001889,0.000376,0.002033,0.000739
1,100,0.003185,0.000195,0.002093,0.000168,0.001899,0.000147,0.001711,0.000346,0.001848,0.000724
1,100,0.002993,0.000168,0.002071,0.000158,0.001719,0.000129,0.001693,0.000341,0.001771,0.000705
1,100,0.003002,0.000177,0.002097,0.000165,0.001784,0.000135,0.001766,0.000349,0.001837,0.000709
1,100,0.002932,0.000173,0.002101,0.00017,0.00177,0.000134,0.0017,0.000356,0.00174,0.000709
1,100,0.00291,0.000168,0.00199,0.000169,0.00168,0.000129,0.001765,0.000353,0.001853,0.000707
1,100,0.002995,0.000172,0.002152,0.00017,0.001788,0.000131,0.001673,0.000341,0.001815,0.000721
1,100,0.002971,0.000181,0.002146,0.00016,0.001795,0.000134,0.001692,0.00035,0.001775,0.00071
