Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
41,0,0.013361,0.01836,0.226665,0.013866,0.013849,0.016232,0.013887,0.014932,0.013417,0.01399,0.01427,0.013997,0.01364,0.017156,0.013814,0.016515
41,0,0.021958,0.0242,0.221169,0.013885,0.023276,0.023099,0.022523,0.025362,0.02251,0.023893,0.024052,0.021738,0.023639,0.025282,0.023673,0.024878
41,0,0.048986,0.036964,0.242052,0.014114,0.05094,0.052735,0.05962,0.058854,0.048488,0.044146,0.023499,0.02153,0.049533,0.053825,0.056875,0.060528
41,0,1.54293,0.121057,0.058721,0.013891,0.013864,0.017832,0.014763,0.016819,0.014131,0.014084,0.014692,0.013965,0.013936,0.019304,0.014379,0.018354
41,0,0.014027,0.018258,0.220524,0.013982,0.023458,0.023264,0.022603,0.025242,0.022633,0.021357,0.024555,0.021687,0.022953,0.026439,0.022769,0.025518
41,0,0.006933,0.012249,0.19951,0.014005,0.01364,0.015743,0.014197,0.014443,0.013446,0.014015,0.014305,0.014017,0.013546,0.017449,0.013798,0.018819
41,0,0.207312,0.075687,0.06804,0.013933,0.014879,0.016653,0.014995,0.018612,0.014001,0.014102,0.014737,0.014102,0.014491,0.018758,0.014907,0.016981
41,0,0.022662,0.024596,0.172419,0.013993,0.013479,0.015891,0.013526,0.015107,0.01363,0.014046,0.014203,0.014121,0.013874,0.017513,0.013939,0.016766
41,0,0.01415,0.018373,0.216483,0.014308,0.013471,0.015675,0.01361,0.01481,0.01332,0.013898,0.013905,0.014138,0.013635,0.017211,0.013661,0.016533
41,0,0.006336,0.012319,0.201487,0.013992,0.014122,0.015465,0.013522,0.014972,0.013557,0.016059,0.014446,0.013945,0.013446,0.017148,0.013753,0.016524
41,0,0.007257,0.012323,0.198638,0.013878,0.013566,0.015805,0.013474,0.015084,0.013436,0.014088,0.014364,0.014029,0.01363,0.017425,0.013558,0.01649
41,0,0.061284,0.043019,0.200179,0.014,0.023602,0.025426,0.023857,0.025737,0.022544,0.021763,0.024115,0.02165,0.023688,0.027211,0.023745,0.025155
41,0,0.155476,0.069839,0.061868,0.013145,0.014536,0.017322,0.014403,0.016011,0.013721,0.014007,0.014337,0.013968,0.0145,0.018745,0.013895,0.018936
41,0,0.442144,0.106629,0.060859,0.013976,0.013757,0.017293,0.0151,0.015741,0.01376,0.013941,0.014507,0.014014,0.013929,0.021157,0.01424,0.017643
41,0,0.023059,0.024351,0.198025,0.01397,0.049137,0.048776,0.0221,0.022883,0.049741,0.044348,0.023915,0.021541,0.05022,0.055232,0.02228,0.027502
41,20,0.035454,0.030177,0.204886,0.014153,0.02309,0.024374,0.023518,0.023412,0.023556,0.021873,0.026033,0.022147,0.023141,0.026513,0.023792,0.028215
41,20,0.047615,0.039507,0.278464,0.013989,0.013967,0.015519,0.013759,0.014613,0.013669,0.013929,0.014538,0.014242,0.014095,0.017642,0.013527,0.016702
41,20,0.414272,0.098277,0.125686,0.013918,0.014417,0.017322,0.014697,0.01645,0.014174,0.014134,0.015821,0.012981,0.014039,0.01903,0.014396,0.020341
41,20,0.021968,0.024577,0.249665,0.013845,0.023109,0.023142,0.023185,0.023097,0.024416,0.01967,0.026278,0.020831,0.023585,0.025695,0.024337,0.023458
41,20,0.248718,0.080621,0.120202,0.013894,0.014497,0.01772,0.014804,0.016349,0.013641,0.014017,0.015037,0.014332,0.014278,0.019187,0.014548,0.018281
41,20,0.013418,0.018652,0.17507,0.016638,0.013829,0.016043,0.014167,0.015134,0.01371,0.013755,0.014794,0.014019,0.01366,0.017973,0.013888,0.016606
41,20,0.022008,0.024626,0.246902,0.013899,0.023042,0.024392,0.023461,0.025482,0.02404,0.023495,0.02493,0.021883,0.023962,0.02567,0.022719,0.026006
41,20,0.048749,0.038103,0.253733,0.014443,0.05127,0.049412,0.057151,0.061137,0.048564,0.044154,0.024032,0.022148,0.051691,0.05376,0.058858,0.061258
41,20,2.34222,0.119185,0.128609,0.016081,0.014096,0.018428,0.014317,0.016917,0.01405,0.014041,0.015108,0.014208,0.014304,0.019765,0.014301,0.018849
41,20,0.014346,0.018698,0.208542,0.014081,0.022893,0.024659,0.023144,0.023249,0.023008,0.021777,0.024678,0.022181,0.02358,0.029308,0.023455,0.026795
41,20,0.007489,0.012501,0.166709,0.015781,0.013643,0.015966,0.014617,0.014265,0.013744,0.014072,0.015084,0.014126,0.014503,0.017938,0.014147,0.017279
41,20,0.208525,0.077858,0.072024,0.01426,0.015334,0.018215,0.017118,0.020319,0.016792,0.014536,0.016695,0.015562,0.016276,0.021289,0.016903,0.019746
41,20,0.024495,0.026539,0.215236,0.015047,0.015866,0.016673,0.01533,0.016193,0.014526,0.01471,0.015877,0.015161,0.01521,0.018054,0.015146,0.018131
41,20,0.011906,0.02188,0.247794,0.014027,0.015019,0.016405,0.014775,0.016165,0.01431,0.014185,0.013977,0.014189,0.013791,0.017072,0.014541,0.015715
41,20,0.00682,0.012601,0.21247,0.013419,0.013709,0.016014,0.01362,0.018718,0.013866,0.014349,0.014463,0.014241,0.013681,0.01751,0.013878,0.017022
41,20,0.007329,0.014762,0.201059,0.014319,0.013611,0.016083,0.01391,0.015289,0.014622,0.013229,0.014982,0.014173,0.013863,0.01764,0.014005,0.0169
41,20,0.061386,0.04356,0.257083,0.013402,0.024129,0.025394,0.023742,0.025707,0.02264,0.021616,0.024916,0.021921,0.023423,0.028127,0.023034,0.026216
41,20,0.158127,0.067367,0.067199,0.016043,0.014335,0.017319,0.015553,0.015631,0.014074,0.014015,0.014648,0.014073,0.014752,0.021201,0.014347,0.018057
41,20,0.445049,0.10616,0.05994,0.013886,0.014161,0.017663,0.015205,0.015678,0.013734,0.013909,0.015413,0.013209,0.013994,0.018862,0.014373,0.017727
41,20,0.023212,0.025187,0.218746,0.014115,0.052978,0.05119,0.021197,0.023599,0.054974,0.040526,0.025106,0.020598,0.052427,0.054744,0.023437,0.024404
41,40,0.034962,0.03043,0.201328,0.01409,0.024193,0.025571,0.023973,0.023302,0.025207,0.01973,0.026808,0.020832,0.02425,0.025675,0.022097,0.025687
41,40,0.049827,0.038726,0.299021,0.014108,0.01395,0.015844,0.01473,0.014183,0.013718,0.016394,0.014798,0.014229,0.014582,0.016811,0.013912,0.016908
41,40,0.413322,0.101903,0.084176,0.014113,0.014087,0.017776,0.014952,0.016575,0.014162,0.014185,0.01522,0.014257,0.014182,0.019252,0.014716,0.018936
41,40,0.022033,0.024612,0.307991,0.014007,0.022595,0.023769,0.023415,0.024516,0.023517,0.022314,0.025338,0.021833,0.022464,0.026935,0.02115,0.025546
41,40,0.244195,0.086209,0.146603,0.014064,0.01465,0.01789,0.014562,0.016462,0.014437,0.014074,0.014912,0.014142,0.013995,0.019138,0.014224,0.018963
41,40,0.013368,0.018316,0.217591,0.014651,0.01413,0.017981,0.014241,0.01495,0.014884,0.013109,0.015471,0.013293,0.014082,0.017816,0.014127,0.016797
41,40,0.019784,0.026984,0.178762,0.014117,0.022923,0.0242,0.02391,0.022143,0.022865,0.023943,0.024512,0.021826,0.022986,0.026723,0.023619,0.025311
41,40,0.048554,0.037148,0.239949,0.014433,0.051096,0.050223,0.050323,0.048028,0.050167,0.046633,0.023945,0.021916,0.051193,0.056573,0.060964,0.063196
41,40,2.8661,0.131699,0.08258,0.021445,0.014234,0.017968,0.015541,0.016641,0.014236,0.013948,0.014851,0.014043,0.015232,0.019205,0.015234,0.018003
41,40,0.014094,0.01828,0.225041,0.015332,0.022834,0.024374,0.023014,0.025833,0.022933,0.02172,0.024829,0.021756,0.023077,0.026591,0.023668,0.025767
41,40,0.006938,0.012312,0.199581,0.014048,0.013859,0.015892,0.014694,0.014628,0.013929,0.016403,0.0146,0.014185,0.013879,0.017413,0.014203,0.017189
41,40,0.206969,0.077265,0.075204,0.016299,0.0142,0.017309,0.015108,0.01723,0.014154,0.014022,0.014748,0.014092,0.01468,0.019157,0.014334,0.01787
41,40,0.020514,0.026874,0.232581,0.01412,0.013796,0.016101,0.014021,0.015054,0.013568,0.014088,0.015026,0.013392,0.013583,0.017625,0.013917,0.016777
41,40,0.013814,0.018572,0.204227,0.013979,0.01387,0.015832,0.013504,0.015159,0.013632,0.014013,0.013757,0.013938,0.013388,0.017179,0.013348,0.016633
41,40,0.004203,0.014441,0.21814,0.014063,0.013884,0.015912,0.014102,0.014915,0.01399,0.013896,0.014673,0.014172,0.013661,0.017401,0.013839,0.016751
41,40,0.005064,0.014557,0.231777,0.014066,0.013696,0.015859,0.01458,0.014161,0.013772,0.013968,0.014496,0.014001,0.013751,0.017493,0.013672,0.016709
41,40,0.061299,0.042673,0.199845,0.013959,0.025047,0.024658,0.023811,0.026017,0.024217,0.020904,0.024106,0.021773,0.024164,0.026803,0.024229,0.024704
41,40,0.156975,0.068091,0.074769,0.014054,0.014742,0.017558,0.014574,0.016372,0.014003,0.013902,0.014264,0.01401,0.014607,0.018972,0.014165,0.020094
41,40,0.444858,0.105907,0.066856,0.013909,0.014135,0.017365,0.015098,0.016339,0.014273,0.014111,0.014862,0.014066,0.014278,0.019021,0.014563,0.017815
41,40,0.023121,0.024822,0.247944,0.013289,0.04994,0.049464,0.022639,0.024993,0.051307,0.045907,0.024129,0.02184,0.051764,0.054681,0.022659,0.02571
41,60,0.032455,0.032646,0.167179,0.014012,0.023174,0.026416,0.023551,0.025878,0.023007,0.021802,0.025574,0.0217,0.023891,0.025994,0.024092,0.027175
41,60,0.049756,0.036874,0.187129,0.014464,0.013633,0.015798,0.013687,0.015044,0.014304,0.013641,0.014822,0.014236,0.014153,0.017558,0.013958,0.01676
41,60,0.412001,0.101084,0.135189,0.013995,0.014089,0.018234,0.014843,0.016555,0.014327,0.015147,0.015183,0.014282,0.014153,0.019131,0.014265,0.01793
41,60,0.022026,0.024483,0.240782,0.013848,0.023623,0.023384,0.022105,0.023565,0.023707,0.020835,0.025695,0.021747,0.023109,0.028069,0.021075,0.027824
41,60,0.243767,0.082694,0.078654,0.013956,0.014541,0.017316,0.014403,0.016391,0.013737,0.013959,0.014851,0.014012,0.014036,0.018935,0.01426,0.017811
41,60,0.011176,0.020379,0.230482,0.012846,0.01403,0.015578,0.01389,0.014988,0.014542,0.012893,0.014415,0.01402,0.013858,0.017314,0.013881,0.016666
41,60,0.021949,0.024564,0.279205,0.014078,0.023501,0.023226,0.022705,0.023283,0.022458,0.022847,0.024319,0.021897,0.023898,0.025506,0.022788,0.026661
41,60,0.046407,0.038652,0.314594,0.013964,0.05085,0.048161,0.060714,0.053701,0.049857,0.043981,0.022665,0.021929,0.048968,0.058754,0.05896,0.061905
41,60,2.54439,0.120815,0.053613,0.01398,0.013977,0.018015,0.014928,0.017472,0.014784,0.013729,0.014848,0.0142,0.014103,0.019624,0.014803,0.018249
41,60,0.011896,0.020686,0.259125,0.013714,0.022544,0.023861,0.02344,0.022355,0.023703,0.020179,0.025327,0.020557,0.02488,0.024383,0.023933,0.025699
41,60,0.006943,0.012338,0.202372,0.013833,0.014483,0.014768,0.014519,0.014195,0.013709,0.013987,0.014387,0.014037,0.013879,0.016982,0.01387,0.016664
41,60,0.207323,0.077099,0.072527,0.013985,0.01428,0.017226,0.01532,0.017944,0.014124,0.014065,0.015395,0.014108,0.014154,0.018914,0.014676,0.018032
41,60,0.022658,0.024651,0.212785,0.014045,0.01368,0.016058,0.013855,0.015277,0.013705,0.014073,0.014123,0.014027,0.013851,0.017505,0.01387,0.016823
41,60,0.011526,0.02081,0.208863,0.014123,0.014376,0.014777,0.013803,0.017206,0.013439,0.014058,0.013919,0.013965,0.013506,0.017807,0.013843,0.016245
41,60,0.006366,0.014367,0.208081,0.014063,0.014156,0.018091,0.013874,0.015116,0.013796,0.0141,0.014583,0.014087,0.01365,0.017512,0.014577,0.016129
41,60,0.007242,0.01221,0.195105,0.014036,0.013586,0.01731,0.013731,0.015776,0.013774,0.013984,0.014375,0.013988,0.013614,0.017402,0.01358,0.01679
41,60,0.059144,0.044806,0.193318,0.016227,0.023894,0.025346,0.023716,0.025776,0.022637,0.021441,0.024255,0.022781,0.023026,0.027743,0.022948,0.025955
41,60,0.156145,0.069927,0.076625,0.014098,0.013836,0.017522,0.014372,0.016407,0.013806,0.014077,0.014322,0.014268,0.014659,0.019911,0.014028,0.017964
41,60,0.44397,0.108693,0.065427,0.014154,0.01405,0.017399,0.015009,0.016076,0.013976,0.016318,0.014738,0.014133,0.014084,0.018994,0.014413,0.017908
41,60,0.023063,0.024581,0.205201,0.013833,0.051024,0.049946,0.023971,0.022552,0.050436,0.045289,0.024288,0.022079,0.051304,0.055463,0.024326,0.02463
41,80,0.034865,0.030751,0.192771,0.014026,0.024628,0.023211,0.023954,0.02337,0.024551,0.020887,0.023215,0.021767,0.022949,0.026618,0.023797,0.025778
41,80,0.049858,0.036925,0.279163,0.013906,0.013704,0.015749,0.013687,0.015537,0.013597,0.01408,0.014673,0.014145,0.013723,0.017391,0.013669,0.016813
41,80,0.412031,0.103642,0.108732,0.015098,0.014176,0.017629,0.014979,0.016474,0.014075,0.014069,0.015142,0.013905,0.014146,0.019011,0.014272,0.018033
41,80,0.019818,0.026772,0.329873,0.014578,0.022115,0.023936,0.023906,0.021965,0.023416,0.020527,0.025301,0.021728,0.023584,0.025404,0.022457,0.028052
41,80,0.248943,0.081872,0.12783,0.013993,0.013803,0.017344,0.014372,0.016326,0.014021,0.014002,0.014993,0.013982,0.013971,0.018938,0.014112,0.017934
41,80,0.013353,0.018299,0.195394,0.014122,0.014327,0.017365,0.01423,0.015059,0.013776,0.013975,0.014214,0.01404,0.013825,0.017339,0.014193,0.016816
41,80,0.022389,0.024536,0.257538,0.014052,0.022554,0.024005,0.022521,0.023144,0.022186,0.021646,0.024113,0.02382,0.022805,0.026337,0.022618,0.025804
41,80,0.049038,0.036815,0.256068,0.014094,0.049408,0.050547,0.058446,0.05603,0.049584,0.044168,0.023568,0.021606,0.048371,0.053907,0.059924,0.060144
41,80,2.94274,0.118892,0.061217,0.013912,0.014157,0.020248,0.015066,0.018823,0.013994,0.013953,0.014718,0.014024,0.01417,0.019538,0.014439,0.018445
41,80,0.011861,0.020545,0.190897,0.014002,0.022822,0.024163,0.023084,0.022995,0.022857,0.021571,0.024927,0.021709,0.02315,0.026519,0.023067,0.025546
41,80,0.006978,0.012213,0.163419,0.014104,0.013564,0.015825,0.013629,0.014994,0.013518,0.013941,0.014933,0.014302,0.01411,0.017365,0.014502,0.016365
41,80,0.20937,0.073694,0.084864,0.013227,0.014404,0.01727,0.014656,0.018332,0.013967,0.014064,0.014743,0.013961,0.01423,0.018996,0.014486,0.017524
41,80,0.022705,0.024936,0.162696,0.014838,0.017443,0.018353,0.017222,0.017335,0.016842,0.015304,0.017323,0.015237,0.017917,0.020396,0.016972,0.018626
41,80,0.015851,0.021442,0.212175,0.01551,0.017198,0.018158,0.01762,0.018297,0.016655,0.015366,0.017877,0.015524,0.01755,0.019733,0.016873,0.018773
41,80,0.007454,0.016887,0.210957,0.014524,0.017847,0.018316,0.018618,0.019696,0.017979,0.016429,0.018825,0.015501,0.017852,0.020018,0.01678,0.01876
41,80,0.008373,0.014126,0.208386,0.015508,0.017571,0.018349,0.017282,0.01726,0.016757,0.015335,0.017979,0.015435,0.016736,0.022043,0.017353,0.018683
41,80,0.063084,0.055385,0.12067,0.015604,0.028788,0.029227,0.029263,0.027004,0.028331,0.023848,0.030558,0.024209,0.029377,0.032361,0.029288,0.030343
41,80,0.17046,0.079209,0.068664,0.015,0.01836,0.019741,0.018438,0.019334,0.018328,0.01613,0.017971,0.015038,0.018664,0.021636,0.017621,0.019428
41,80,0.468135,0.122223,0.068534,0.015575,0.017921,0.020095,0.018473,0.019708,0.017429,0.01532,0.017979,0.015476,0.01716,0.021259,0.018552,0.020576
41,80,0.020593,0.034038,0.22087,0.01582,0.06359,0.058345,0.030453,0.02669,0.06568,0.050372,0.03124,0.025605,0.065284,0.065866,0.029753,0.030368
41,100,0.036215,0.038019,0.185926,0.015391,0.023547,0.027589,0.024949,0.025245,0.029278,0.022946,0.028028,0.024186,0.028844,0.030328,0.025809,0.028652
41,100,0.052593,0.044777,0.181552,0.015185,0.016644,0.017916,0.016479,0.017436,0.017491,0.015525,0.017331,0.014963,0.018125,0.020079,0.017228,0.018755
41,100,0.429783,0.122033,0.043721,0.015684,0.018654,0.021273,0.018441,0.017969,0.016886,0.01494,0.017533,0.015145,0.017468,0.022211,0.018047,0.020154
41,100,0.025398,0.027856,0.215649,0.016211,0.027012,0.027445,0.02885,0.027674,0.027506,0.024946,0.031939,0.025311,0.028927,0.03094,0.029386,0.030346
41,100,0.262654,0.095453,0.066835,0.016741,0.018059,0.020834,0.019347,0.019604,0.017414,0.015365,0.018719,0.01461,0.018088,0.022693,0.018483,0.020777
41,100,0.015393,0.021285,0.107883,0.014519,0.017614,0.018075,0.017164,0.017063,0.017722,0.015839,0.017414,0.01528,0.017049,0.019358,0.01693,0.018728
41,100,0.022545,0.03125,0.196,0.015222,0.028202,0.028297,0.028531,0.030349,0.029251,0.02326,0.030642,0.024813,0.028549,0.031987,0.02748,0.031816
41,100,0.054135,0.043553,0.221205,0.015462,0.065961,0.055437,0.076078,0.06823,0.064079,0.05091,0.031907,0.023574,0.080941,0.070597,0.0765,0.075031
41,100,2.17136,0.141111,0.035933,0.015872,0.018116,0.02165,0.017947,0.018849,0.016952,0.015272,0.017869,0.015306,0.017789,0.023154,0.019385,0.018422
41,100,0.01607,0.021121,0.204062,0.015447,0.029669,0.029019,0.028541,0.027734,0.028719,0.024337,0.030776,0.027782,0.029586,0.033893,0.030005,0.030935
41,100,0.008815,0.014515,0.174641,0.015394,0.0169,0.018168,0.017293,0.017241,0.017985,0.014081,0.017543,0.015472,0.016995,0.019528,0.017165,0.018698
41,100,0.224407,0.086521,0.049697,0.015713,0.019271,0.02031,0.018058,0.018986,0.018198,0.014065,0.018344,0.015682,0.017481,0.021854,0.018135,0.019951
41,100,0.025897,0.027992,0.182395,0.015732,0.017115,0.018204,0.016757,0.01767,0.016627,0.015296,0.017165,0.015234,0.017141,0.019748,0.017024,0.018677
41,100,0.012854,0.023554,0.218736,0.01553,0.016527,0.017847,0.016625,0.017147,0.017447,0.018833,0.018492,0.015767,0.016669,0.019237,0.016598,0.018754
41,100,0.007463,0.016984,0.126014,0.015558,0.016986,0.017708,0.016524,0.017016,0.017426,0.014483,0.018577,0.016031,0.017176,0.020044,0.017262,0.018737
41,100,0.008377,0.014192,0.194054,0.01534,0.016767,0.019281,0.016505,0.019626,0.016703,0.015188,0.019058,0.014449,0.01349,0.019488,0.018013,0.018641
41,100,0.070047,0.049878,0.196994,0.016338,0.029478,0.029053,0.02964,0.028073,0.027285,0.02371,0.028755,0.026466,0.028362,0.032511,0.028985,0.029263
41,100,0.171811,0.079672,0.045466,0.015446,0.017755,0.021041,0.017854,0.01976,0.016762,0.01464,0.017982,0.014432,0.016746,0.021843,0.016991,0.019836
41,100,0.473526,0.125923,0.033928,0.015227,0.018992,0.020878,0.018531,0.019228,0.016979,0.014964,0.01746,0.015101,0.017761,0.022006,0.017243,0.019734
41,100,0.026387,0.027725,0.208901,0.015509,0.029448,0.02566,0.029064,0.025405,0.064319,0.051219,0.031062,0.0252,0.031097,0.02985,0.029715,0.031413
51,0,0.049108,0.056647,0.270156,0.026589,0.041233,0.043146,0.042911,0.046727,0.041548,0.039062,0.046126,0.037321,0.043376,0.045175,0.042686,0.049152
51,0,0.050263,0.057423,0.238354,0.024122,0.025267,0.0328,0.02495,0.027427,0.024786,0.024677,0.026391,0.024405,0.024967,0.028473,0.02583,0.027669
51,0,0.557254,0.202555,0.161092,0.023494,0.024854,0.029713,0.026121,0.028959,0.025768,0.025606,0.026569,0.02553,0.02572,0.031814,0.027486,0.029269
51,0,0.031293,0.044925,0.21377,0.025989,0.040596,0.043941,0.04066,0.042242,0.042227,0.039491,0.045538,0.037029,0.04092,0.046126,0.041059,0.044757
51,0,0.293061,0.150451,0.198708,0.023576,0.02484,0.031616,0.026233,0.033101,0.025011,0.02496,0.025926,0.024754,0.025524,0.031138,0.025049,0.033956
51,0,0.019408,0.034548,0.239423,0.026189,0.025721,0.028568,0.026801,0.026805,0.026289,0.02296,0.027205,0.024619,0.02521,0.031315,0.0256,0.030539
51,0,0.032642,0.046818,0.218211,0.02671,0.042662,0.043649,0.041521,0.047179,0.039066,0.038615,0.042001,0.038858,0.039448,0.051068,0.043678,0.049677
51,0,0.042176,0.061464,0.263703,0.026831,0.072733,0.074764,0.089473,0.092083,0.07358,0.066612,0.042881,0.039621,0.071954,0.077279,0.088286,0.095596
51,0,0.551626,0.211848,0.090945,0.024993,0.021375,0.027551,0.022972,0.026247,0.022985,0.021761,0.023414,0.021755,0.021855,0.029658,0.022436,0.028079
51,0,0.018794,0.03059,0.413034,0.022657,0.03562,0.039346,0.036073,0.038434,0.03657,0.033931,0.037901,0.035841,0.035764,0.041215,0.036752,0.042107
51,0,0.009348,0.02094,0.383108,0.02296,0.021631,0.025021,0.022284,0.025064,0.022194,0.023297,0.022964,0.023362,0.021961,0.026867,0.022042,0.026238
51,0,0.229322,0.125895,0.260265,0.022936,0.022049,0.026979,0.022943,0.025901,0.022052,0.022672,0.023908,0.021762,0.02242,0.031882,0.021964,0.026995
51,0,0.025525,0.044548,0.343053,0.022458,0.021242,0.024967,0.021878,0.024841,0.022116,0.021178,0.021995,0.022736,0.022831,0.025135,0.02206,0.029432
51,0,0.017734,0.031068,0.414252,0.022384,0.024009,0.021854,0.021454,0.028429,0.021338,0.022608,0.021411,0.022499,0.021775,0.025906,0.022704,0.023503
51,0,0.008375,0.020318,0.403621,0.023146,0.021492,0.024712,0.021367,0.024135,0.021676,0.022913,0.022458,0.023013,0.02178,0.026949,0.02333,0.02435
51,0,0.009832,0.020531,0.343186,0.02118,0.02123,0.028507,0.021464,0.028354,0.022999,0.020715,0.02202,0.022323,0.021659,0.026172,0.021414,0.0258
51,0,0.057511,0.060393,0.431764,0.022627,0.037454,0.038824,0.038287,0.039801,0.036845,0.033509,0.052563,0.047531,0.03602,0.042448,0.036635,0.038723
51,0,0.184831,0.113282,0.249889,0.022645,0.022691,0.02559,0.022113,0.0262,0.021757,0.022595,0.022153,0.023018,0.022052,0.028224,0.02394,0.027013
51,0,0.462595,0.175237,0.162077,0.022222,0.022132,0.026839,0.023017,0.029377,0.021844,0.023158,0.023571,0.022454,0.022372,0.028604,0.022569,0.027155
51,0,0.028666,0.040542,0.378567,0.022621,0.035129,0.042072,0.036176,0.039473,0.035166,0.035229,0.036991,0.035331,0.035054,0.042296,0.03548,0.039957
51,20,0.045255,0.050822,0.390976,0.022677,0.035764,0.038204,0.036962,0.04194,0.036537,0.034701,0.038675,0.035401,0.035912,0.040761,0.03668,0.03939
51,20,0.04456,0.050879,0.363624,0.02262,0.02284,0.022945,0.021414,0.024704,0.021894,0.02235,0.022043,0.022203,0.021133,0.026263,0.02202,0.024871
51,20,0.524443,0.1768,0.277036,0.022324,0.022024,0.026589,0.022173,0.025695,0.021833,0.022873,0.022553,0.023167,0.022261,0.028766,0.022572,0.027414
51,20,0.028836,0.040541,0.445573,0.023004,0.034746,0.03797,0.037148,0.036211,0.035095,0.035256,0.038412,0.034294,0.035235,0.040724,0.035473,0.04054
51,20,0.264901,0.136524,0.290573,0.021988,0.021873,0.030915,0.022778,0.025892,0.022244,0.022724,0.022897,0.022528,0.021864,0.028188,0.022313,0.027257
51,20,0.017555,0.030441,0.344102,0.022005,0.022216,0.024031,0.024123,0.022525,0.021745,0.022913,0.022154,0.023045,0.021864,0.026708,0.022243,0.025688
51,20,0.024423,0.044769,0.361589,0.021185,0.037672,0.036291,0.037316,0.036135,0.035773,0.035433,0.037834,0.035469,0.035627,0.04066,0.035862,0.040144
51,20,0.03954,0.05461,0.416499,0.021155,0.064697,0.06958,0.078982,0.08295,0.066536,0.058547,0.040295,0.032692,0.064802,0.073823,0.079291,0.090534
51,20,0.518252,0.179836,0.240502,0.022863,0.021479,0.027152,0.0236,0.029223,0.022026,0.022618,0.022981,0.023119,0.022172,0.029114,0.022923,0.027451
51,20,0.01833,0.030529,0.391413,0.023609,0.036589,0.038987,0.037591,0.03786,0.035168,0.034653,0.037357,0.034934,0.035859,0.040584,0.035429,0.039905
51,20,0.009355,0.020378,0.385512,0.022625,0.02156,0.024911,0.022623,0.026727,0.020862,0.022489,0.023091,0.022775,0.022656,0.025299,0.022152,0.026242
51,20,0.215057,0.137764,0.262914,0.022347,0.021695,0.026585,0.022568,0.029375,0.022129,0.023048,0.023318,0.02317,0.024387,0.026757,0.022285,0.027203
51,20,0.028815,0.040417,0.383172,0.02262,0.021659,0.024763,0.021479,0.024366,0.021629,0.022938,0.022271,0.022832,0.021775,0.026721,0.023397,0.027696
51,20,0.01839,0.030577,0.376124,0.026533,0.021343,0.024684,0.022433,0.024827,0.021678,0.023415,0.021728,0.022749,0.022562,0.025501,0.021628,0.026767
51,20,0.008914,0.020422,0.383687,0.02274,0.021441,0.025251,0.022159,0.023997,0.021972,0.022328,0.023011,0.021968,0.022604,0.025296,0.02137,0.026085
51,20,0.009479,0.020142,0.307327,0.023044,0.021181,0.024977,0.022309,0.023799,0.021777,0.023172,0.022435,0.023003,0.021754,0.026414,0.021538,0.026052
51,20,0.057467,0.061362,0.43987,0.021515,0.037282,0.039306,0.037514,0.037321,0.037661,0.032739,0.052509,0.050704,0.036188,0.042233,0.036637,0.040553
51,20,0.1802,0.116399,0.182839,0.022344,0.023355,0.025614,0.0224,0.02606,0.021763,0.023003,0.022492,0.023075,0.022388,0.028812,0.022156,0.02779
51,20,0.461819,0.173044,0.156444,0.022373,0.021592,0.02655,0.022285,0.025122,0.021544,0.022358,0.022105,0.022404,0.021527,0.02769,0.023004,0.02551
51,20,0.029254,0.040377,0.266896,0.022739,0.036539,0.037518,0.035886,0.037998,0.036721,0.034267,0.037429,0.035178,0.033705,0.040643,0.034448,0.038724
51,40,0.045565,0.050762,0.397337,0.02113,0.039419,0.034508,0.035354,0.03773,0.036298,0.03533,0.038892,0.035263,0.038304,0.039283,0.037529,0.03954
51,40,0.045012,0.050947,0.412724,0.023218,0.021399,0.025057,0.021808,0.024751,0.021618,0.022813,0.022573,0.02299,0.021849,0.026705,0.023336,0.023928
51,40,0.52469,0.179228,0.234461,0.021798,0.021973,0.026939,0.02261,0.025859,0.021664,0.022697,0.023372,0.022888,0.022243,0.028558,0.022943,0.027248
51,40,0.028392,0.041068,0.435072,0.023014,0.038153,0.040096,0.036735,0.042202,0.036668,0.035288,0.038758,0.035779,0.036216,0.041195,0.036211,0.040392
51,40,0.270905,0.13342,0.294346,0.021699,0.021754,0.026592,0.022454,0.025829,0.021738,0.022625,0.022316,0.022296,0.022456,0.027528,0.02224,0.027168
51,40,0.017712,0.030472,0.328246,0.022932,0.021447,0.024734,0.021999,0.028236,0.021559,0.022827,0.02202,0.022471,0.023101,0.02461,0.02175,0.025737
51,40,0.028881,0.040485,0.434364,0.022723,0.036073,0.038474,0.037194,0.037479,0.036222,0.035166,0.037488,0.035587,0.037021,0.041053,0.038429,0.037564
51,40,0.043589,0.051031,0.426909,0.022968,0.063972,0.065731,0.079126,0.076957,0.064705,0.059422,0.037032,0.03559,0.064573,0.068514,0.078221,0.085903
51,40,0.519792,0.173978,0.211338,0.022592,0.021679,0.027258,0.024296,0.029777,0.021984,0.02252,0.022285,0.02243,0.021914,0.028891,0.022132,0.02792
