Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
1,90,9,1300,0.00695,0.002405,0.00437,0.001199
1,90,9,1400,0.005388,0.002721,0.005076,0.001204
1,90,11,100,0.004136,0.001034,0.006571,0.00124
1,90,11,200,0.004201,0.001959,0.007241,0.002439
1,90,11,300,0.004436,0.002842,0.007236,0.002125
1,90,11,400,0.004325,0.002571,0.00689,0.001942
1,90,11,500,0.004075,0.002542,0.006467,0.002396
1,90,11,600,0.004095,0.002388,0.006214,0.002582
1,90,11,700,0.004115,0.002385,0.005817,0.002285
1,90,11,800,0.004603,0.002373,0.005433,0.002446
1,90,11,900,0.004978,0.002396,0.005118,0.002155
1,90,11,1000,0.005264,0.002567,0.004633,0.002193
1,90,11,1100,0.005641,0.002523,0.004146,0.001866
1,90,11,1200,0.00623,0.004029,0.004407,0.001859
1,90,11,1300,0.006113,0.002695,0.00404,0.001716
1,90,11,1400,0.006247,0.003085,0.004023,0.001821
1,100,3,100,0.006468,0.000712,0.003983,0.000316
1,100,3,200,0.003891,0.000542,0.006525,0.000788
1,100,3,300,0.004372,0.000591,0.004462,0.000545
1,100,3,400,0.006213,0.001036,0.003907,0.000462
1,100,3,500,0.004973,0.00088,0.006279,0.000607
1,100,3,600,0.003963,0.000641,0.005344,0.00087
1,100,3,700,0.00539,0.000761,0.004087,0.00048
1,100,3,800,0.006164,0.001144,0.003983,0.000403
1,100,3,900,0.004652,0.000724,0.006556,0.000525
1,100,3,1000,0.004002,0.000526,0.004675,0.000522
1,100,3,1100,0.006486,0.000754,0.003881,0.000332
1,100,3,1200,0.00536,0.000788,0.005414,0.000444
1,100,3,1300,0.003958,0.000633,0.006433,0.000803
1,100,3,1400,0.004348,0.000603,0.004005,0.000411
1,100,5,100,0.006368,0.000897,0.004563,0.000403
1,100,5,200,0.004503,0.000794,0.006815,0.000847
1,100,5,300,0.003993,0.000875,0.005792,0.000912
1,100,5,400,0.005296,0.000885,0.004209,0.000537
1,100,5,500,0.007035,0.001227,0.003926,0.00061
1,100,5,600,0.005033,0.001093,0.006351,0.000708
1,100,5,700,0.004076,0.000979,0.006611,0.000963
1,100,5,800,0.004058,0.000881,0.004294,0.000627
1,100,5,900,0.00671,0.001443,0.004055,0.000565
1,100,5,1000,0.007413,0.001335,0.005882,0.00071
1,100,5,1100,0.005355,0.00142,0.005626,0.000553
1,100,5,1200,0.004005,0.00079,0.006358,0.001206
1,100,5,1300,0.00417,0.000949,0.004358,0.000758
1,100,5,1400,0.006317,0.001364,0.003974,0.000552
1,100,7,100,0.005381,0.000946,0.00541,0.000565
1,100,7,200,0.004264,0.001275,0.007026,0.001515
1,100,7,300,0.004204,0.001233,0.005701,0.001173
1,100,7,400,0.004916,0.00123,0.00487,0.001371
1,100,7,500,0.00693,0.001869,0.004163,0.000965
1,100,7,600,0.006933,0.001718,0.004261,0.000817
1,100,7,700,0.005029,0.001797,0.005384,0.000869
1,100,7,800,0.004249,0.001531,0.006543,0.001145
1,100,7,900,0.004099,0.001223,0.005566,0.001107
1,100,7,1000,0.005168,0.001299,0.004292,0.000817
1,100,7,1100,0.006417,0.001807,0.004129,0.000819
1,100,7,1200,0.006218,0.00179,0.004614,0.000826
1,100,7,1300,0.004145,0.001455,0.006442,0.00117
1,100,7,1400,0.004106,0.001311,0.005792,0.001166
1,100,9,100,0.004893,0.00084,0.004388,0.000736
1,100,9,200,0.005961,0.002093,0.004194,0.001077
1,100,9,300,0.005628,0.002353,0.004749,0.001184
1,100,9,400,0.004391,0.002349,0.005999,0.001264
1,100,9,500,0.004094,0.001864,0.00614,0.001474
1,100,9,600,0.004123,0.001717,0.0058,0.001767
1,100,9,700,0.004674,0.00177,0.004458,0.001317
1,100,9,800,0.006077,0.002381,0.003905,0.001345
1,100,9,900,0.006222,0.002846,0.004044,0.001183
1,100,9,1000,0.00572,0.0024,0.005149,0.001249
1,100,9,1100,0.005274,0.002996,0.004983,0.001256
1,100,9,1200,0.005037,0.002024,0.006494,0.00135
1,100,9,1300,0.004038,0.002005,0.006635,0.001482
1,100,9,1400,0.004268,0.001836,0.006767,0.001577
1,100,11,100,0.003979,0.001052,0.004556,0.000935
1,100,11,200,0.005996,0.00239,0.004032,0.001619
1,100,11,300,0.006475,0.003102,0.004096,0.001584
1,100,11,400,0.006504,0.003171,0.00412,0.001576
1,100,11,500,0.006332,0.003182,0.004187,0.001575
1,100,11,600,0.006467,0.003008,0.00417,0.00158
1,100,11,700,0.004757,0.00324,0.005304,0.001609
1,100,11,800,0.00463,0.003006,0.006368,0.001692
1,100,11,900,0.005087,0.003113,0.006009,0.001664
1,100,11,1000,0.004432,0.002937,0.006455,0.001713
1,100,11,1100,0.004571,0.002865,0.006746,0.001684
1,100,11,1200,0.004469,0.002815,0.006873,0.001769
1,100,11,1300,0.004182,0.002633,0.006398,0.001833
1,100,11,1400,0.003955,0.002694,0.007284,0.002133
11,80,3,100,0.004145,0.001917,0.006116,0.002378
11,80,3,200,0.004741,0.002869,0.004175,0.001825
11,80,3,300,0.006226,0.002974,0.005308,0.002873
11,80,3,400,0.005232,0.002406,0.004773,0.003584
11,80,3,500,0.005385,0.003825,0.004254,0.002217
11,80,3,600,0.006601,0.003615,0.006601,0.004059
11,80,3,700,0.005157,0.004351,0.004508,0.002517
11,80,3,800,0.005473,0.004835,0.004801,0.003572
11,80,3,900,0.004477,0.004262,0.005694,0.003126
11,80,3,1000,0.007225,0.004497,0.004614,0.003728
11,80,3,1100,0.004685,0.004583,0.005818,0.004644
11,80,3,1200,0.00636,0.004845,0.004297,0.003943
11,80,3,1300,0.005444,0.005025,0.004653,0.005913
11,80,3,1400,0.005908,0.005772,0.004432,0.006058
11,80,5,100,0.00432,0.001871,0.006743,0.001822
11,80,5,200,0.004058,0.002377,0.005606,0.003225
11,80,5,300,0.006259,0.003535,0.003953,0.002115
11,80,5,400,0.00599,0.003664,0.005644,0.004191
11,80,5,500,0.005679,0.00372,0.006121,0.002731
11,80,5,600,0.007452,0.004134,0.005713,0.004341
11,80,5,700,0.005891,0.004527,0.004937,0.003023
11,80,5,800,0.006654,0.006632,0.00634,0.004226
11,80,5,900,0.008724,0.004174,0.004058,0.003927
11,80,5,1000,0.007826,0.005319,0.00647,0.004153
11,80,5,1100,0.005137,0.006639,0.006097,0.004777
11,80,5,1200,0.00744,0.005549,0.004926,0.006822
11,80,5,1300,0.005044,0.010161,0.005128,0.006039
11,80,5,1400,0.006064,0.009067,0.004117,0.005189
11,80,7,100,0.005509,0.001843,0.004742,0.002949
11,80,7,200,0.004112,0.002313,0.004844,0.003332
11,80,7,300,0.005844,0.00473,0.004217,0.002402
11,80,7,400,0.006472,0.004337,0.006435,0.003318
11,80,7,500,0.007331,0.005124,0.004131,0.003231
11,80,7,600,0.006043,0.0059,0.004769,0.005096
11,80,7,700,0.008527,0.004365,0.004803,0.006508
11,80,7,800,0.006257,0.00653,0.004204,0.004358
11,80,7,900,0.007941,0.007353,0.006334,0.00502
11,80,7,1000,0.006462,0.008178,0.004646,0.007162
11,80,7,1100,0.007328,0.007207,0.005389,0.006941
11,80,7,1200,0.006055,0.008737,0.005282,0.007764
11,80,7,1300,0.005405,0.010967,0.005043,0.009462
11,80,7,1400,0.006151,0.010832,0.00604,0.006612
11,80,9,100,0.005518,0.003219,0.004192,0.002366
11,80,9,200,0.00586,0.002558,0.00484,0.004625
11,80,9,300,0.00693,0.004701,0.004137,0.003069
11,80,9,400,0.008066,0.004052,0.005647,0.004162
11,80,9,500,0.008333,0.004411,0.004899,0.004828
11,80,9,600,0.006193,0.006217,0.004683,0.004616
11,80,9,700,0.008694,0.008371,0.005785,0.005517
11,80,9,800,0.007893,0.008196,0.005758,0.005122
11,80,9,900,0.00671,0.008668,0.005375,0.007115
11,80,9,1000,0.006849,0.009447,0.006969,0.006773
11,80,9,1100,0.007049,0.010403,0.005769,0.007376
11,80,9,1200,0.00775,0.011686,0.004535,0.009184
11,80,9,1300,0.008652,0.009377,0.006957,0.007886
11,80,9,1400,0.006623,0.010286,0.005245,0.01079
11,80,11,100,0.006581,0.002586,0.005415,0.003919
11,80,11,200,0.004036,0.002828,0.004775,0.004418
11,80,11,300,0.007606,0.003765,0.004358,0.005048
11,80,11,400,0.006002,0.005235,0.005652,0.003993
11,80,11,500,0.006008,0.006264,0.005748,0.005619
11,80,11,600,0.007511,0.006484,0.006537,0.005885
11,80,11,700,0.007695,0.0066,0.005433,0.007364
11,80,11,800,0.006862,0.009381,0.006614,0.008
11,80,11,900,0.010389,0.010957,0.005522,0.010437
11,80,11,1000,0.009606,0.008729,0.005124,0.009485
11,80,11,1100,0.005881,0.018342,0.006594,0.010333
11,80,11,1200,0.005886,0.011938,0.006421,0.013743
11,80,11,1300,0.009519,0.011435,0.004568,0.012767
11,80,11,1400,0.006471,0.017557,0.007354,0.01079
11,90,3,100,0.006817,0.002215,0.00395,0.001658
11,90,3,200,0.005895,0.002293,0.003938,0.001926
11,90,3,300,0.005934,0.003709,0.004556,0.002476
11,90,3,400,0.0049,0.002453,0.005885,0.002609
11,90,3,500,0.005033,0.004305,0.003953,0.002347
11,90,3,600,0.005259,0.00513,0.005256,0.004587
11,90,3,700,0.00451,0.003091,0.005287,0.004421
11,90,3,800,0.006991,0.003908,0.003856,0.003078
11,90,3,900,0.006799,0.003974,0.005391,0.003717
11,90,3,1000,0.006891,0.005092,0.003891,0.00321
11,90,3,1100,0.005955,0.005229,0.006581,0.003555
11,90,3,1200,0.004341,0.006944,0.003861,0.003247
11,90,3,1300,0.004651,0.007276,0.006361,0.004311
11,90,3,1400,0.005245,0.008479,0.005019,0.004154
11,90,5,100,0.005548,0.001762,0.005642,0.003101
11,90,5,200,0.004156,0.002023,0.005872,0.002203
11,90,5,300,0.004879,0.002792,0.005544,0.002142
11,90,5,400,0.007341,0.003382,0.004023,0.002603
11,90,5,500,0.006982,0.004487,0.007045,0.003058
11,90,5,600,0.008627,0.004056,0.004071,0.00345
11,90,5,700,0.007249,0.003731,0.005171,0.00488
11,90,5,800,0.008334,0.003911,0.004385,0.004518
11,90,5,900,0.006535,0.005215,0.005566,0.003356
11,90,5,1000,0.007228,0.005554,0.004528,0.005752
11,90,5,1100,0.00645,0.006401,0.004198,0.004275
11,90,5,1200,0.006507,0.005792,0.005276,0.005315
11,90,5,1300,0.00533,0.008127,0.00459,0.005814
11,90,5,1400,0.006734,0.006098,0.004738,0.007442
11,90,7,100,0.003997,0.001833,0.005364,0.00255
11,90,7,200,0.004182,0.003122,0.005582,0.002186
11,90,7,300,0.007518,0.003156,0.004244,0.003384
11,90,7,400,0.006369,0.00339,0.006677,0.003174
11,90,7,500,0.008639,0.003624,0.004322,0.00344
11,90,7,600,0.006845,0.004111,0.005345,0.005088
11,90,7,700,0.007962,0.004948,0.006818,0.004331
11,90,7,800,0.008936,0.005042,0.004231,0.004881
11,90,7,900,0.007557,0.007622,0.004094,0.004439
11,90,7,1000,0.006968,0.007237,0.005267,0.006523
11,90,7,1100,0.005683,0.009156,0.005292,0.006077
11,90,7,1200,0.007866,0.0072,0.004343,0.006576
11,90,7,1300,0.005612,0.008877,0.005145,0.008937
11,90,7,1400,0.006132,0.01215,0.005631,0.00628
11,90,9,100,0.006691,0.002516,0.004602,0.002776
11,90,9,200,0.005173,0.00267,0.004951,0.003587
11,90,9,300,0.006877,0.004437,0.004066,0.002989
11,90,9,400,0.007727,0.004458,0.005128,0.003799
11,90,9,500,0.008503,0.004397,0.004537,0.005182
11,90,9,600,0.005739,0.006646,0.00411,0.004507
11,90,9,700,0.00754,0.007024,0.006641,0.005537
11,90,9,800,0.006762,0.006777,0.004982,0.007762
11,90,9,900,0.00657,0.008664,0.005096,0.00814
11,90,9,1000,0.006675,0.009321,0.006286,0.006767
11,90,9,1100,0.006083,0.01061,0.006405,0.007434
11,90,9,1200,0.007259,0.01295,0.004582,0.009137
11,90,9,1300,0.007197,0.010709,0.005831,0.008936
11,90,9,1400,0.007729,0.009892,0.004545,0.010823
11,90,11,100,0.005355,0.002898,0.004561,0.002346
11,90,11,200,0.005702,0.002824,0.006913,0.003101
11,90,11,300,0.00589,0.006192,0.00417,0.003605
11,90,11,400,0.00724,0.005521,0.004691,0.005192
11,90,11,500,0.008443,0.005273,0.008145,0.005939
11,90,11,600,0.009397,0.006014,0.006865,0.005802
11,90,11,700,0.009006,0.006697,0.006598,0.006503
11,90,11,800,0.007796,0.007804,0.005093,0.008903
11,90,11,900,0.007137,0.011136,0.006263,0.00831
11,90,11,1000,0.007988,0.011975,0.006374,0.009485
11,90,11,1100,0.00845,0.009801,0.004546,0.012106
11,90,11,1200,0.006588,0.016038,0.005059,0.011799
11,90,11,1300,0.008198,0.011156,0.005249,0.012904
11,90,11,1400,0.007387,0.015712,0.007127,0.010845
11,100,3,100,0.006639,0.001876,0.003962,0.001816
11,100,3,200,0.005298,0.003022,0.004273,0.002244
11,100,3,300,0.005484,0.002221,0.00655,0.002724
11,100,3,400,0.004314,0.002859,0.006117,0.002838
11,100,3,500,0.006843,0.003432,0.004011,0.00247
11,100,3,600,0.006,0.004969,0.007128,0.002741
11,100,3,700,0.004456,0.003612,0.00632,0.003183
11,100,3,800,0.007169,0.003683,0.00388,0.002801
11,100,3,900,0.007001,0.003716,0.006093,0.003348
11,100,3,1000,0.004931,0.0073,0.003961,0.003086
11,100,3,1100,0.006135,0.005509,0.00624,0.003842
11,100,3,1200,0.006825,0.005214,0.004872,0.005331
11,100,3,1300,0.003972,0.00585,0.00549,0.003351
11,100,3,1400,0.004445,0.00796,0.007115,0.004009
11,100,5,100,0.004586,0.002634,0.004979,0.001665
11,100,5,200,0.006776,0.002829,0.004014,0.002086
11,100,5,300,0.006276,0.003459,0.005038,0.003785
11,100,5,400,0.004945,0.003278,0.006171,0.00354
11,100,5,500,0.008307,0.003023,0.004016,0.002956
11,100,5,600,0.007511,0.003465,0.006387,0.003252
11,100,5,700,0.007173,0.005065,0.004029,0.003221
11,100,5,800,0.0078,0.004779,0.005219,0.004335
11,100,5,900,0.008735,0.004385,0.004881,0.005736
11,100,5,1000,0.006178,0.0071,0.004061,0.003648
11,100,5,1100,0.005868,0.006933,0.005504,0.005002
11,100,5,1200,0.007465,0.005927,0.007229,0.004521
11,100,5,1300,0.005355,0.008815,0.00416,0.006315
11,100,5,1400,0.005201,0.007546,0.004992,0.004723
11,100,7,100,0.0054,0.003575,0.005148,0.002913
11,100,7,200,0.004162,0.002268,0.004858,0.003568
11,100,7,300,0.006622,0.004403,0.004094,0.002401
11,100,7,400,0.005699,0.004904,0.006115,0.003864
11,100,7,500,0.005886,0.004462,0.005113,0.003071
11,100,7,600,0.006327,0.00522,0.006323,0.004029
11,100,7,700,0.008974,0.006041,0.006227,0.005384
11,100,7,800,0.007604,0.00726,0.004382,0.004995
11,100,7,900,0.007275,0.006292,0.005053,0.004522
11,100,7,1000,0.007015,0.008216,0.00635,0.005072
11,100,7,1100,0.005794,0.008513,0.004723,0.008052
11,100,7,1200,0.006196,0.008906,0.005205,0.008297
11,100,7,1300,0.005937,0.009901,0.004729,0.00838
11,100,7,1400,0.005816,0.010535,0.004837,0.008888
11,100,9,100,0.006285,0.00237,0.004011,0.002343
11,100,9,200,0.005742,0.003692,0.00644,0.004099
11,100,9,300,0.011692,0.006686,0.008182,0.00535
11,100,9,400,0.010684,0.005995,0.005119,0.004714
11,100,9,500,0.007963,0.005685,0.006081,0.003822
11,100,9,600,0.006455,0.007732,0.005909,0.006656
11,100,9,700,0.007564,0.006087,0.005798,0.005672
11,100,9,800,0.009194,0.006245,0.00564,0.005864
11,100,9,900,0.008814,0.006668,0.005901,0.00661
11,100,9,1000,0.009124,0.007125,0.004725,0.008734
11,100,9,1100,0.005938,0.011398,0.005321,0.009132
11,100,9,1200,0.007751,0.014981,0.005604,0.009625
11,100,9,1300,0.008136,0.008892,0.006496,0.008082
11,100,9,1400,0.005542,0.011865,0.004744,0.010703
11,100,11,100,0.005507,0.003255,0.004428,0.002669
11,100,11,200,0.004971,0.002723,0.00521,0.003281
11,100,11,300,0.006741,0.004939,0.004501,0.004186
11,100,11,400,0.006839,0.00449,0.005069,0.005192
11,100,11,500,0.00622,0.006393,0.004888,0.006382
11,100,11,600,0.007228,0.006471,0.004689,0.006343
11,100,11,700,0.008125,0.007027,0.006812,0.006334
11,100,11,800,0.009465,0.007484,0.004874,0.008671
11,100,11,900,0.007184,0.011864,0.005363,0.008172
11,100,11,1000,0.007754,0.011098,0.005048,0.010289
11,100,11,1100,0.008673,0.010096,0.006259,0.009216
11,100,11,1200,0.005931,0.013696,0.006061,0.01274
11,100,11,1300,0.008253,0.011258,0.004539,0.011318
11,100,11,1400,0.006573,0.017445,0.006968,0.010736
21,80,3,100,0.006863,0.006184,0.008354,0.007321
21,80,3,200,0.008499,0.004912,0.007565,0.008436
21,80,3,300,0.009771,0.005316,0.006358,0.005839
21,80,3,400,0.010115,0.009132,0.009593,0.005178
21,80,3,500,0.007997,0.009028,0.006608,0.007983
21,80,3,600,0.009801,0.00573,0.006944,0.009295
21,80,3,700,0.011248,0.006354,0.006738,0.008224
21,80,3,800,0.012431,0.006739,0.006558,0.006076
21,80,3,900,0.010318,0.009955,0.007473,0.005914
21,80,3,1000,0.010384,0.010538,0.0069,0.006543
21,80,3,1100,0.010166,0.010033,0.006478,0.007632
21,80,3,1200,0.009956,0.010648,0.006755,0.007675
21,80,3,1300,0.011998,0.008589,0.007161,0.013396
21,80,3,1400,0.009169,0.008532,0.008497,0.011909
21,80,5,100,0.009074,0.004777,0.00705,0.006839
21,80,5,200,0.010217,0.007501,0.00655,0.005182
21,80,5,300,0.009164,0.007291,0.007251,0.007977
21,80,5,400,0.010114,0.005771,0.008275,0.008799
21,80,5,500,0.011278,0.006017,0.007708,0.008326
21,80,5,600,0.008497,0.008855,0.009205,0.006222
21,80,5,700,0.010774,0.009336,0.008421,0.006346
21,80,5,800,0.009678,0.008973,0.008925,0.006093
21,80,5,900,0.007915,0.009541,0.006941,0.009872
21,80,5,1000,0.00922,0.008901,0.009299,0.007854
21,80,5,1100,0.007946,0.010543,0.008627,0.009392
21,80,5,1200,0.009952,0.013665,0.008787,0.008236
21,80,5,1300,0.011627,0.010957,0.008752,0.010938
21,80,5,1400,0.009949,0.009582,0.01045,0.009876
21,80,7,100,0.007143,0.006243,0.008961,0.008047
21,80,7,200,0.008773,0.005924,0.009769,0.008116
21,80,7,300,0.010533,0.006361,0.008765,0.006955
21,80,7,400,0.010469,0.006346,0.007421,0.007043
21,80,7,500,0.012271,0.007871,0.007567,0.009093
21,80,7,600,0.010541,0.007818,0.007813,0.008538
21,80,7,700,0.011195,0.008487,0.008116,0.00972
21,80,7,800,0.010647,0.009326,0.007505,0.009136
21,80,7,900,0.012114,0.010279,0.009405,0.010957
21,80,7,1000,0.010248,0.009833,0.010215,0.008496
21,80,7,1100,0.011762,0.011119,0.010256,0.008483
21,80,7,1200,0.012057,0.011893,0.007219,0.011353
21,80,7,1300,0.011007,0.010966,0.007603,0.010972
21,80,7,1400,0.012097,0.011339,0.010412,0.01175
21,80,9,100,0.009699,0.007354,0.008336,0.006416
21,80,9,200,0.008318,0.007886,0.009393,0.007633
21,80,9,300,0.008851,0.007804,0.009027,0.007986
21,80,9,400,0.01029,0.008409,0.009219,0.006709
21,80,9,500,0.010324,0.007734,0.007725,0.009874
21,80,9,600,0.009948,0.008583,0.008844,0.011725
21,80,9,700,0.011339,0.011557,0.0079,0.009014
21,80,9,800,0.012969,0.008798,0.009531,0.010415
21,80,9,900,0.011377,0.011322,0.009852,0.008922
21,80,9,1000,0.012387,0.012792,0.007716,0.012129
21,80,9,1100,0.010181,0.013195,0.010575,0.009401
21,80,9,1200,0.014039,0.012327,0.008766,0.014885
21,80,9,1300,0.008208,0.014099,0.006883,0.012397
21,80,9,1400,0.00913,0.01501,0.009512,0.012004
21,80,11,100,0.008394,0.006833,0.008729,0.005831
21,80,11,200,0.008199,0.008926,0.009412,0.007069
21,80,11,300,0.011241,0.011064,0.008611,0.009089
21,80,11,400,0.010359,0.008008,0.009419,0.011048
21,80,11,500,0.009992,0.010054,0.009869,0.007765
21,80,11,600,0.008126,0.012695,0.010705,0.008229
21,80,11,700,0.011208,0.014052,0.007651,0.010585
21,80,11,800,0.011631,0.011393,0.009009,0.010334
21,80,11,900,0.013006,0.013246,0.008767,0.012844
21,80,11,1000,0.010367,0.013524,0.006671,0.01425
21,80,11,1100,0.012387,0.012387,0.011685,0.012228
21,80,11,1200,0.012296,0.015036,0.010968,0.012776
21,80,11,1300,0.013066,0.016519,0.007965,0.016239
21,80,11,1400,0.008485,0.016411,0.007165,0.015866
21,90,3,100,0.00814,0.006533,0.007862,0.006539
21,90,3,200,0.012473,0.005177,0.008436,0.005476
21,90,3,300,0.008477,0.007615,0.008524,0.006013
21,90,3,400,0.007515,0.007215,0.009877,0.007807
21,90,3,500,0.009493,0.006018,0.007661,0.00827
21,90,3,600,0.009634,0.005922,0.006984,0.006404
21,90,3,700,0.009216,0.010059,0.009318,0.006358
21,90,3,800,0.009207,0.010745,0.008339,0.006219
21,90,3,900,0.007269,0.012476,0.009469,0.00593
21,90,3,1000,0.007471,0.008987,0.007768,0.008646
21,90,3,1100,0.007704,0.008701,0.009525,0.007035
21,90,3,1200,0.012847,0.008883,0.007921,0.00901
21,90,3,1300,0.009445,0.009593,0.007107,0.009391
21,90,3,1400,0.009152,0.00869,0.010379,0.010025
21,90,5,100,0.006916,0.006813,0.010137,0.008174
21,90,5,200,0.009264,0.005407,0.008121,0.008719
21,90,5,300,0.010023,0.005904,0.008083,0.008064
21,90,5,400,0.00815,0.00836,0.009784,0.005979
21,90,5,500,0.009374,0.008653,0.008388,0.007983
21,90,5,600,0.008568,0.009165,0.011394,0.00637
21,90,5,700,0.009253,0.010708,0.008468,0.008082
21,90,5,800,0.009248,0.008759,0.008288,0.008054
21,90,5,900,0.008313,0.015607,0.00771,0.008347
21,90,5,1000,0.011325,0.008557,0.007714,0.008859
21,90,5,1100,0.010054,0.00982,0.00691,0.008257
21,90,5,1200,0.010616,0.008691,0.008952,0.010504
21,90,5,1300,0.008221,0.009313,0.009291,0.008134
21,90,5,1400,0.008377,0.011358,0.009938,0.008177
21,90,7,100,0.0072,0.007829,0.008393,0.007575
21,90,7,200,0.007237,0.005782,0.009465,0.008097
21,90,7,300,0.011273,0.006003,0.007461,0.007545
21,90,7,400,0.007832,0.00945,0.010285,0.00592
21,90,7,500,0.01074,0.011023,0.007401,0.006461
21,90,7,600,0.011955,0.010169,0.006794,0.008027
21,90,7,700,0.013578,0.009396,0.008485,0.010389
21,90,7,800,0.010995,0.008657,0.010393,0.006933
21,90,7,900,0.0112,0.012832,0.006978,0.008226
21,90,7,1000,0.01252,0.00872,0.010095,0.01202
21,90,7,1100,0.008548,0.012072,0.009574,0.009375
21,90,7,1200,0.008459,0.012655,0.00965,0.008487
21,90,7,1300,0.008517,0.013916,0.007625,0.008967
21,90,7,1400,0.01301,0.011006,0.00724,0.011865
21,90,9,100,0.007438,0.00795,0.008203,0.005758
21,90,9,200,0.007143,0.007017,0.009324,0.007504
21,90,9,300,0.008938,0.007069,0.008789,0.010631
21,90,9,400,0.010587,0.00826,0.009303,0.006643
21,90,9,500,0.013554,0.007608,0.008438,0.010383
21,90,9,600,0.010869,0.009505,0.011486,0.008075
21,90,9,700,0.010914,0.010645,0.009917,0.007871
21,90,9,800,0.009177,0.013248,0.00914,0.008092
21,90,9,900,0.015018,0.01199,0.011819,0.01264
21,90,9,1000,0.009086,0.01346,0.007357,0.009197
21,90,9,1100,0.012902,0.011009,0.012336,0.010708
21,90,9,1200,0.00833,0.014884,0.006587,0.012525
21,90,9,1300,0.008802,0.014148,0.007311,0.012058
21,90,9,1400,0.009481,0.016392,0.008232,0.015992
21,90,11,100,0.009775,0.005387,0.007074,0.007561
21,90,11,200,0.009693,0.007923,0.006749,0.007428
21,90,11,300,0.012822,0.007081,0.006814,0.007969
21,90,11,400,0.012437,0.008092,0.007213,0.011596
21,90,11,500,0.011304,0.008393,0.012512,0.008443
21,90,11,600,0.008581,0.012033,0.00966,0.008459
21,90,11,700,0.008534,0.012726,0.009728,0.010189
21,90,11,800,0.012427,0.014021,0.008691,0.013194
21,90,11,900,0.011429,0.015218,0.008981,0.012098
21,90,11,1000,0.010407,0.013115,0.006886,0.015487
21,90,11,1100,0.011721,0.013738,0.008164,0.013496
21,90,11,1200,0.008578,0.01746,0.006619,0.015922
21,90,11,1300,0.010614,0.015202,0.007505,0.014001
21,90,11,1400,0.01263,0.017447,0.007537,0.014649
21,100,3,100,0.009629,0.004904,0.007777,0.005256
21,100,3,200,0.008377,0.005813,0.007106,0.005851
21,100,3,300,0.008451,0.007456,0.007632,0.006554
21,100,3,400,0.009603,0.007713,0.008835,0.005929
21,100,3,500,0.008702,0.008723,0.008981,0.005818
21,100,3,600,0.008071,0.006888,0.007257,0.008028
21,100,3,700,0.009547,0.007017,0.007655,0.00879
21,100,3,800,0.009888,0.007816,0.007146,0.008914
21,100,3,900,0.009619,0.00724,0.007472,0.008232
21,100,3,1000,0.010367,0.007568,0.007324,0.008893
21,100,3,1100,0.007014,0.010388,0.007591,0.006768
21,100,3,1200,0.011058,0.010596,0.00682,0.009292
21,100,3,1300,0.01055,0.008305,0.008243,0.011361
21,100,3,1400,0.007823,0.008624,0.008866,0.010447
21,100,5,100,0.007914,0.005411,0.009377,0.008631
21,100,5,200,0.010512,0.005582,0.007297,0.00726
21,100,5,300,0.007151,0.008427,0.010104,0.00549
21,100,5,400,0.007907,0.008349,0.007251,0.008505
21,100,5,500,0.011566,0.00642,0.009476,0.008438
21,100,5,600,0.008515,0.006983,0.00895,0.011465
21,100,5,700,0.008743,0.010438,0.009159,0.008208
21,100,5,800,0.008459,0.008168,0.008591,0.008822
21,100,5,900,0.007961,0.008466,0.010085,0.007606
21,100,5,1000,0.007584,0.010736,0.008736,0.009896
21,100,5,1100,0.007336,0.010349,0.008872,0.006808
21,100,5,1200,0.010733,0.013328,0.006837,0.011037
21,100,5,1300,0.011845,0.008646,0.008837,0.011735
21,100,5,1400,0.00759,0.014236,0.009833,0.007411
21,100,7,100,0.00787,0.00845,0.009985,0.00536
21,100,7,200,0.006754,0.00586,0.009342,0.009166
21,100,7,300,0.010867,0.005837,0.008992,0.010988
21,100,7,400,0.011438,0.005999,0.014625,0.007506
21,100,7,500,0.00808,0.008215,0.007341,0.009022
21,100,7,600,0.010023,0.007482,0.009498,0.006863
21,100,7,700,0.00826,0.009845,0.008278,0.009232
21,100,7,800,0.008393,0.008887,0.008721,0.00934
21,100,7,900,0.00821,0.009393,0.007693,0.010988
21,100,7,1000,0.009858,0.009642,0.009804,0.007905
21,100,7,1100,0.008825,0.011402,0.010273,0.00765
21,100,7,1200,0.011734,0.013228,0.007366,0.01057
21,100,7,1300,0.012259,0.009936,0.009944,0.012124
21,100,7,1400,0.008797,0.012892,0.006923,0.009459
21,100,9,100,0.009237,0.006936,0.009922,0.00552
21,100,9,200,0.009961,0.009874,0.013286,0.012427
21,100,9,300,0.014653,0.009807,0.010107,0.008509
21,100,9,400,0.009084,0.007351,0.010336,0.007936
21,100,9,500,0.008272,0.009133,0.00995,0.007049
21,100,9,600,0.010686,0.012614,0.006919,0.008351
21,100,9,700,0.012774,0.008563,0.007611,0.013017
21,100,9,800,0.01219,0.0101,0.008915,0.008654
21,100,9,900,0.014786,0.010097,0.007794,0.014616
21,100,9,1000,0.009164,0.012681,0.008781,0.00956
21,100,9,1100,0.0139,0.01134,0.010482,0.013408
21,100,9,1200,0.009905,0.01579,0.006732,0.017048
21,100,9,1300,0.008412,0.016945,0.007439,0.014293
