Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
11,100,11,500,0.004319,0.0052,0.004669,0.003464
11,100,11,600,0.004286,0.005899,0.004676,0.003791
11,100,11,700,0.004289,0.006567,0.004833,0.00413
11,100,11,800,0.004309,0.007279,0.004686,0.004458
11,100,11,900,0.00432,0.008016,0.004735,0.004764
11,100,11,1000,0.004301,0.008679,0.004743,0.005074
11,100,11,1100,0.004792,0.009368,0.004718,0.005395
11,100,11,1200,0.004816,0.010023,0.004749,0.005697
11,100,11,1300,0.004789,0.010733,0.004728,0.006033
11,100,11,1400,0.004847,0.011435,0.004704,0.006331
21,80,3,100,0.006344,0.005479,0.00653,0.005346
21,80,3,200,0.006318,0.005749,0.006599,0.005523
21,80,3,300,0.006329,0.005964,0.006601,0.005674
21,80,3,400,0.006321,0.006469,0.006608,0.005823
21,80,3,500,0.006485,0.006819,0.006627,0.005946
21,80,3,600,0.006289,0.006644,0.006614,0.006089
21,80,3,700,0.006325,0.006915,0.006627,0.006236
21,80,3,800,0.006295,0.007161,0.006581,0.006382
21,80,3,900,0.006299,0.007354,0.006618,0.006518
21,80,3,1000,0.006326,0.007611,0.006609,0.006721
21,80,3,1100,0.006774,0.007839,0.006682,0.006797
21,80,3,1200,0.006751,0.008069,0.006606,0.007024
21,80,3,1300,0.006759,0.008245,0.006625,0.007161
21,80,3,1400,0.006753,0.008497,0.006614,0.007275
21,80,5,100,0.006323,0.005534,0.006669,0.005422
21,80,5,200,0.006349,0.005845,0.006597,0.00566
21,80,5,300,0.006323,0.006233,0.006661,0.005908
21,80,5,400,0.006401,0.006505,0.006638,0.006266
21,80,5,500,0.006633,0.006833,0.00665,0.006309
21,80,5,600,0.006285,0.007091,0.006647,0.00655
21,80,5,700,0.006309,0.007406,0.006647,0.006766
21,80,5,800,0.006284,0.007736,0.006678,0.006958
21,80,5,900,0.006284,0.008039,0.006655,0.007188
21,80,5,1000,0.006285,0.008493,0.00665,0.00745
21,80,5,1100,0.00684,0.008625,0.006666,0.007619
21,80,5,1200,0.006771,0.008947,0.00668,0.007865
21,80,5,1300,0.006772,0.009296,0.006692,0.008109
21,80,5,1400,0.006761,0.009595,0.006691,0.008359
21,80,7,100,0.006286,0.005649,0.006639,0.005526
21,80,7,200,0.006289,0.006085,0.006708,0.005896
21,80,7,300,0.006293,0.006531,0.006771,0.00624
21,80,7,400,0.006658,0.006992,0.006779,0.006583
21,80,7,500,0.006303,0.007358,0.006853,0.006907
21,80,7,600,0.006568,0.007765,0.006844,0.007236
21,80,7,700,0.006316,0.008193,0.006866,0.007556
21,80,7,800,0.006333,0.00863,0.006797,0.007883
21,80,7,900,0.006295,0.009075,0.006813,0.00821
21,80,7,1000,0.006296,0.009483,0.006794,0.008581
21,80,7,1100,0.006747,0.009883,0.006822,0.008875
21,80,7,1200,0.006786,0.010315,0.00682,0.009299
21,80,7,1300,0.006786,0.010876,0.00682,0.009553
21,80,7,1400,0.006763,0.011107,0.006837,0.009872
21,80,9,100,0.006298,0.005779,0.006595,0.00567
21,80,9,200,0.006306,0.006384,0.006771,0.006196
21,80,9,300,0.006364,0.007296,0.006755,0.006691
21,80,9,400,0.0063,0.007504,0.006814,0.007134
21,80,9,500,0.006275,0.008088,0.006878,0.007616
21,80,9,600,0.006296,0.008807,0.006816,0.008098
21,80,9,700,0.00631,0.009401,0.006836,0.008595
21,80,9,800,0.006309,0.009798,0.006906,0.009091
21,80,9,900,0.006276,0.010407,0.006824,0.009575
21,80,9,1000,0.006303,0.011001,0.006833,0.010049
21,80,9,1100,0.006797,0.011535,0.006802,0.010483
21,80,9,1200,0.006724,0.012108,0.006845,0.011034
21,80,9,1300,0.006788,0.012671,0.006816,0.011547
21,80,9,1400,0.006828,0.01328,0.007391,0.012046
21,80,11,100,0.006306,0.005943,0.006784,0.005817
21,80,11,200,0.006306,0.006743,0.006786,0.006561
21,80,11,300,0.006817,0.007549,0.006809,0.007233
21,80,11,400,0.006295,0.008277,0.006854,0.007883
21,80,11,500,0.006275,0.00902,0.006899,0.008541
21,80,11,600,0.006529,0.009774,0.006903,0.009232
21,80,11,700,0.0063,0.010576,0.006875,0.009937
21,80,11,800,0.006299,0.011334,0.006878,0.010654
21,80,11,900,0.006292,0.012087,0.006879,0.011262
21,80,11,1000,0.006279,0.012807,0.006909,0.012003
21,80,11,1100,0.006775,0.013521,0.006876,0.012594
21,80,11,1200,0.006792,0.014424,0.006886,0.013299
21,80,11,1300,0.006758,0.015534,0.006915,0.013987
21,80,11,1400,0.006764,0.01592,0.006892,0.014667
21,90,3,100,0.006346,0.005655,0.006581,0.005344
21,90,3,200,0.006297,0.005736,0.006598,0.005549
21,90,3,300,0.006381,0.00597,0.006576,0.005669
21,90,3,400,0.006255,0.006229,0.006603,0.00584
21,90,3,500,0.006309,0.006417,0.006684,0.005963
21,90,3,600,0.006295,0.006672,0.006596,0.006074
21,90,3,700,0.006288,0.006882,0.006591,0.006285
21,90,3,800,0.006314,0.007154,0.006629,0.006403
21,90,3,900,0.006322,0.007408,0.006598,0.006531
21,90,3,1000,0.006301,0.00756,0.006591,0.006664
21,90,3,1100,0.006799,0.007739,0.006616,0.006788
21,90,3,1200,0.006758,0.008244,0.006605,0.006943
21,90,3,1300,0.006758,0.008296,0.006637,0.007137
21,90,3,1400,0.00677,0.008517,0.006608,0.007279
21,90,5,100,0.006339,0.005542,0.006605,0.005441
21,90,5,200,0.006277,0.005888,0.006581,0.005662
21,90,5,300,0.006292,0.00657,0.006654,0.00588
21,90,5,400,0.006286,0.00648,0.006667,0.006114
21,90,5,500,0.006315,0.006809,0.006637,0.006289
21,90,5,600,0.006281,0.007119,0.006659,0.00652
21,90,5,700,0.006301,0.007407,0.006653,0.006981
21,90,5,800,0.00629,0.007734,0.006907,0.007011
21,90,5,900,0.006297,0.007993,0.006679,0.007363
21,90,5,1000,0.006315,0.008338,0.006652,0.007396
21,90,5,1100,0.006743,0.008605,0.006652,0.007636
21,90,5,1200,0.006745,0.008986,0.006646,0.007888
21,90,5,1300,0.006755,0.009222,0.006754,0.00809
21,90,5,1400,0.006756,0.00949,0.006653,0.008345
21,90,7,100,0.006317,0.005685,0.006662,0.005524
21,90,7,200,0.006301,0.006096,0.006678,0.005888
21,90,7,300,0.00629,0.007079,0.006756,0.006279
21,90,7,400,0.006266,0.006918,0.006785,0.00656
21,90,7,500,0.006284,0.007318,0.006831,0.006869
21,90,7,600,0.006269,0.007803,0.006798,0.007187
21,90,7,700,0.006295,0.008194,0.006811,0.007548
21,90,7,800,0.006299,0.008651,0.006808,0.008053
21,90,7,900,0.006306,0.009046,0.006791,0.008204
21,90,7,1000,0.006296,0.009389,0.006801,0.008556
21,90,7,1100,0.006782,0.009882,0.006787,0.008872
21,90,7,1200,0.00675,0.010335,0.006869,0.009207
21,90,7,1300,0.006759,0.010705,0.006804,0.00962
21,90,7,1400,0.006845,0.011087,0.006831,0.009936
21,90,9,100,0.006308,0.005824,0.00695,0.00571
21,90,9,200,0.00635,0.00641,0.006772,0.006158
21,90,9,300,0.006285,0.007025,0.006761,0.006674
21,90,9,400,0.00628,0.007581,0.006852,0.007173
21,90,9,500,0.006283,0.008107,0.006824,0.007618
21,90,9,600,0.006282,0.008672,0.006856,0.00809
21,90,9,700,0.006297,0.009252,0.006809,0.008573
21,90,9,800,0.006292,0.009834,0.006827,0.009081
21,90,9,900,0.00629,0.010746,0.006835,0.009574
21,90,9,1000,0.006385,0.010947,0.006871,0.010026
21,90,9,1100,0.006778,0.011468,0.006818,0.010527
21,90,9,1200,0.006784,0.012097,0.006897,0.011038
21,90,9,1300,0.006781,0.01274,0.006923,0.011575
21,90,9,1400,0.00674,0.013207,0.007318,0.012011
21,90,11,100,0.00631,0.005968,0.00681,0.005897
21,90,11,200,0.006298,0.006782,0.00684,0.006531
21,90,11,300,0.006716,0.007517,0.006784,0.007232
21,90,11,400,0.006296,0.008272,0.006856,0.007918
21,90,11,500,0.006285,0.009019,0.006879,0.008565
21,90,11,600,0.006282,0.009773,0.006869,0.009247
21,90,11,700,0.006282,0.010562,0.006891,0.009977
21,90,11,800,0.006291,0.011359,0.006864,0.010615
21,90,11,900,0.006297,0.012283,0.0069,0.011247
21,90,11,1000,0.006304,0.01279,0.006873,0.011968
21,90,11,1100,0.006781,0.013575,0.006877,0.012563
21,90,11,1200,0.006788,0.014351,0.006876,0.013329
21,90,11,1300,0.006816,0.015625,0.006888,0.014032
21,90,11,1400,0.006759,0.015884,0.006896,0.014723
21,100,3,100,0.0063,0.005845,0.006596,0.005383
21,100,3,200,0.006281,0.005725,0.006599,0.005501
21,100,3,300,0.006278,0.005951,0.006573,0.0057
21,100,3,400,0.006272,0.006223,0.006596,0.005842
21,100,3,500,0.006298,0.006429,0.006601,0.005931
21,100,3,600,0.006292,0.006769,0.006591,0.006096
21,100,3,700,0.006325,0.006894,0.006601,0.00626
21,100,3,800,0.006289,0.007192,0.006583,0.006413
21,100,3,900,0.006297,0.007805,0.006605,0.006529
21,100,3,1000,0.006313,0.007569,0.006607,0.006662
21,100,3,1100,0.006764,0.007834,0.006603,0.006807
21,100,3,1200,0.006786,0.008101,0.00664,0.006996
21,100,3,1300,0.006751,0.008314,0.00659,0.007163
21,100,3,1400,0.006817,0.008697,0.006598,0.00733
21,100,5,100,0.006362,0.00555,0.006604,0.005459
21,100,5,200,0.006267,0.005901,0.00658,0.005958
21,100,5,300,0.006291,0.006759,0.006633,0.005967
21,100,5,400,0.006289,0.006528,0.00664,0.006145
21,100,5,500,0.006276,0.0068,0.006665,0.006423
21,100,5,600,0.00626,0.007121,0.006655,0.006544
21,100,5,700,0.006294,0.007432,0.006638,0.006812
21,100,5,800,0.006449,0.007757,0.006655,0.007011
21,100,5,900,0.006282,0.008054,0.006649,0.007205
21,100,5,1000,0.006276,0.008396,0.006847,0.007437
21,100,5,1100,0.00676,0.00861,0.006639,0.00761
21,100,5,1200,0.006789,0.008988,0.006663,0.007873
21,100,5,1300,0.00681,0.009265,0.006686,0.008114
21,100,5,1400,0.006783,0.009523,0.006665,0.008317
21,100,7,100,0.006309,0.005671,0.00672,0.006047
21,100,7,200,0.006311,0.006103,0.006708,0.005909
21,100,7,300,0.006275,0.006511,0.006753,0.00625
21,100,7,400,0.006278,0.006934,0.006802,0.006545
21,100,7,500,0.006278,0.007369,0.006784,0.006883
21,100,7,600,0.006339,0.007792,0.006785,0.007195
21,100,7,700,0.006383,0.008176,0.006814,0.007542
21,100,7,800,0.006282,0.008646,0.006791,0.007913
21,100,7,900,0.006294,0.009008,0.00679,0.008199
21,100,7,1000,0.006281,0.009448,0.006786,0.008527
21,100,7,1100,0.006794,0.009827,0.006824,0.009078
21,100,7,1200,0.006751,0.010307,0.006797,0.009227
21,100,7,1300,0.006768,0.010723,0.006808,0.009549
21,100,7,1400,0.00687,0.011161,0.006855,0.010351
21,100,9,100,0.006306,0.005782,0.006701,0.00568
21,100,9,200,0.006304,0.006381,0.00675,0.006199
21,100,9,300,0.006286,0.006959,0.006744,0.006692
21,100,9,400,0.006295,0.00753,0.006822,0.007153
21,100,9,500,0.006328,0.008098,0.006804,0.007638
21,100,9,600,0.006279,0.008626,0.006808,0.008075
21,100,9,700,0.006289,0.009259,0.006809,0.00862
21,100,9,800,0.006275,0.009844,0.006814,0.009102
21,100,9,900,0.006295,0.010403,0.006816,0.009536
21,100,9,1000,0.006284,0.010936,0.006792,0.01001
21,100,9,1100,0.006732,0.011475,0.006836,0.01049
21,100,9,1200,0.006872,0.012267,0.006879,0.011234
21,100,9,1300,0.006773,0.012606,0.007306,0.011507
21,100,9,1400,0.006784,0.013264,0.00681,0.011998
21,100,11,100,0.006266,0.005954,0.00684,0.005843
21,100,11,200,0.006293,0.006738,0.006818,0.006592
21,100,11,300,0.006275,0.007521,0.006811,0.00721
21,100,11,400,0.006311,0.008264,0.006844,0.007911
21,100,11,500,0.006295,0.009169,0.006866,0.008554
21,100,11,600,0.006275,0.00978,0.006904,0.009204
21,100,11,700,0.006279,0.010558,0.006875,0.009908
21,100,11,800,0.006267,0.01131,0.006847,0.010598
21,100,11,900,0.006265,0.012091,0.00684,0.011317
21,100,11,1000,0.006293,0.012855,0.006891,0.0119
21,100,11,1100,0.006867,0.013581,0.007297,0.012704
21,100,11,1200,0.006754,0.014371,0.006883,0.013316
21,100,11,1300,0.006742,0.015712,0.006953,0.014081
21,100,11,1400,0.006757,0.015904,0.006882,0.014688
31,80,3,100,0.009453,0.011255,0.009558,0.011129
31,80,3,200,0.009328,0.011516,0.00953,0.011864
31,80,3,300,0.009296,0.011831,0.00951,0.011518
31,80,3,400,0.009306,0.012053,0.009712,0.012129
31,80,3,500,0.00929,0.012449,0.009513,0.011895
31,80,3,600,0.009272,0.012609,0.009518,0.012455
31,80,3,700,0.009309,0.013042,0.009516,0.012126
31,80,3,800,0.009286,0.013091,0.009535,0.012679
31,80,3,900,0.009298,0.01333,0.009515,0.012478
31,80,3,1000,0.009301,0.013575,0.009622,0.012927
31,80,3,1100,0.009796,0.013814,0.009564,0.012829
31,80,3,1200,0.009783,0.014054,0.009916,0.013026
31,80,3,1300,0.009804,0.014342,0.009655,0.013164
31,80,3,1400,0.009817,0.014547,0.010026,0.013366
31,80,5,100,0.009276,0.011319,0.009678,0.011187
31,80,5,200,0.009312,0.011694,0.009647,0.011833
31,80,5,300,0.009351,0.01207,0.009628,0.011708
31,80,5,400,0.009339,0.012403,0.009662,0.012461
31,80,5,500,0.009341,0.012695,0.009635,0.012198
31,80,5,600,0.009243,0.013003,0.009619,0.012905
31,80,5,700,0.009288,0.013391,0.009633,0.012638
31,80,5,800,0.009307,0.013694,0.010067,0.012939
31,80,5,900,0.00928,0.014081,0.009624,0.013237
31,80,5,1000,0.009311,0.014402,0.010092,0.013469
31,80,5,1100,0.00992,0.014743,0.009636,0.013715
31,80,5,1200,0.009766,0.014995,0.009705,0.013996
31,80,5,1300,0.009795,0.015358,0.009696,0.014108
31,80,5,1400,0.009765,0.015551,0.009758,0.014371
31,80,7,100,0.00928,0.011475,0.009648,0.011305
31,80,7,200,0.009283,0.012,0.009835,0.012175
31,80,7,300,0.009308,0.012448,0.009646,0.01209
31,80,7,400,0.0093,0.012795,0.009646,0.012831
31,80,7,500,0.009323,0.013245,0.009722,0.012919
31,80,7,600,0.00932,0.013674,0.009953,0.013082
31,80,7,700,0.009321,0.014205,0.00966,0.013442
31,80,7,800,0.009294,0.014595,0.010071,0.013873
31,80,7,900,0.00931,0.01505,0.009625,0.014389
31,80,7,1000,0.009349,0.015585,0.009705,0.014599
31,80,7,1100,0.00986,0.0373,0.010055,0.015554
31,80,7,1200,0.010179,0.027011,0.010027,0.0208
31,80,7,1300,0.009839,0.016737,0.009756,0.015662
31,80,7,1400,0.009749,0.017307,0.009855,0.016411
31,80,9,100,0.009315,0.011593,0.009783,0.011486
31,80,9,200,0.0093,0.012247,0.009662,0.01266
31,80,9,300,0.009281,0.012887,0.009736,0.012547
31,80,9,400,0.009298,0.013445,0.009831,0.013316
31,80,9,500,0.009303,0.014015,0.009707,0.013539
31,80,9,600,0.009281,0.014679,0.010126,0.014006
31,80,9,700,0.009282,0.01519,0.009946,0.014493
31,80,9,800,0.009256,0.015757,0.009777,0.015073
31,80,9,900,0.009292,0.016486,0.009726,0.015676
31,80,9,1000,0.009353,0.016999,0.009747,0.016122
31,80,9,1100,0.00974,0.017607,0.009826,0.016706
31,80,9,1200,0.009745,0.018123,0.009736,0.017491
31,80,9,1300,0.009761,0.018757,0.009818,0.018117
31,80,9,1400,0.009794,0.019386,0.009926,0.018377
31,80,11,100,0.00928,0.011877,0.0098,0.011664
31,80,11,200,0.009252,0.0126,0.009746,0.012782
31,80,11,300,0.00928,0.01342,0.009743,0.013113
31,80,11,400,0.009274,0.014156,0.010458,0.013793
31,80,11,500,0.009275,0.014991,0.00998,0.014418
31,80,11,600,0.009293,0.015681,0.009847,0.015212
31,80,11,700,0.00925,0.016451,0.009768,0.01581
31,80,11,800,0.009317,0.01729,0.013795,0.023432
31,80,11,900,0.016186,0.032156,0.013411,0.018353
31,80,11,1000,0.009291,0.019339,0.009731,0.018123
31,80,11,1100,0.009755,0.019643,0.00999,0.018862
31,80,11,1200,0.009779,0.020548,0.010171,0.019441
31,80,11,1300,0.009755,0.021176,0.009954,0.020118
31,80,11,1400,0.009785,0.021933,0.009929,0.020817
31,90,3,100,0.009294,0.011227,0.009635,0.011633
31,90,3,200,0.009291,0.01151,0.009495,0.011842
31,90,3,300,0.009311,0.011896,0.009551,0.011527
31,90,3,400,0.009282,0.012122,0.009539,0.012222
31,90,3,500,0.009347,0.012575,0.009529,0.01186
31,90,3,600,0.009281,0.012578,0.009546,0.012489
31,90,3,700,0.0093,0.012778,0.009548,0.012171
31,90,3,800,0.009292,0.013102,0.009564,0.012691
31,90,3,900,0.009325,0.013406,0.009514,0.012525
31,90,3,1000,0.009279,0.013604,0.00992,0.012949
31,90,3,1100,0.009788,0.013841,0.00953,0.012867
31,90,3,1200,0.00974,0.014082,0.009979,0.013088
31,90,3,1300,0.009824,0.014326,0.009643,0.013114
31,90,3,1400,0.009758,0.014512,0.010126,0.013353
31,90,5,100,0.009265,0.011314,0.009707,0.011181
31,90,5,200,0.009291,0.011669,0.009604,0.011888
31,90,5,300,0.009356,0.012035,0.009664,0.01175
31,90,5,400,0.009345,0.012821,0.009689,0.012501
31,90,5,500,0.009296,0.012931,0.009652,0.012178
31,90,5,600,0.009346,0.013055,0.00965,0.012869
31,90,5,700,0.009295,0.013321,0.009649,0.012595
31,90,5,800,0.009315,0.013636,0.010062,0.012999
31,90,5,900,0.009281,0.014049,0.009648,0.013162
31,90,5,1000,0.009307,0.014377,0.010135,0.013499
31,90,5,1100,0.009752,0.014647,0.00966,0.01376
31,90,5,1200,0.00978,0.01497,0.009722,0.013948
31,90,5,1300,0.009757,0.015363,0.009679,0.014114
31,90,5,1400,0.009784,0.015614,0.009717,0.014378
31,90,7,100,0.009314,0.011623,0.009691,0.011525
31,90,7,200,0.009307,0.011846,0.009671,0.01218
31,90,7,300,0.009275,0.01238,0.009624,0.012137
31,90,7,400,0.009297,0.012832,0.009713,0.012822
31,90,7,500,0.009327,0.013281,0.009614,0.012828
31,90,7,600,0.009255,0.013686,0.010152,0.013093
31,90,7,700,0.009311,0.014105,0.009653,0.013447
31,90,7,800,0.009271,0.014575,0.010164,0.013866
31,90,7,900,0.009346,0.015039,0.009613,0.014217
31,90,7,1000,0.009302,0.015644,0.009713,0.014628
31,90,7,1100,0.009738,0.015861,0.009665,0.014958
31,90,7,1200,0.00975,0.016426,0.009672,0.015349
31,90,7,1300,0.009786,0.016656,0.009727,0.0156
31,90,7,1400,0.009773,0.01716,0.009694,0.016545
31,90,9,100,0.009336,0.011547,0.009701,0.011429
31,90,9,200,0.009297,0.012208,0.009675,0.012459
31,90,9,300,0.009303,0.013004,0.009737,0.01253
31,90,9,400,0.009275,0.013427,0.010244,0.013314
31,90,9,500,0.009251,0.013992,0.009747,0.013495
31,90,9,600,0.009242,0.014513,0.01016,0.014037
31,90,9,700,0.009312,0.015142,0.009741,0.014499
31,90,9,800,0.009299,0.015779,0.009823,0.015033
31,90,9,900,0.009282,0.01639,0.009763,0.015532
31,90,9,1000,0.009273,0.016963,0.009755,0.016173
31,90,9,1100,0.009759,0.017544,0.009788,0.016777
31,90,9,1200,0.009746,0.018276,0.009885,0.01803
31,90,9,1300,0.009839,0.018758,0.009846,0.018112
31,90,9,1400,0.009784,0.019295,0.00992,0.018451
31,90,11,100,0.009276,0.011744,0.009738,0.011587
31,90,11,200,0.009307,0.012543,0.009758,0.012831
31,90,11,300,0.0093,0.013368,0.009755,0.013087
31,90,11,400,0.00934,0.014165,0.010144,0.013772
31,90,11,500,0.009255,0.01497,0.009828,0.01441
31,90,11,600,0.009309,0.015713,0.009861,0.015182
31,90,11,700,0.009265,0.016501,0.009767,0.015807
31,90,11,800,0.00928,0.017431,0.00977,0.016645
31,90,11,900,0.00926,0.018115,0.009745,0.017281
31,90,11,1000,0.009277,0.018813,0.009751,0.018506
31,90,11,1100,0.009803,0.019651,0.009845,0.018975
31,90,11,1200,0.009776,0.020458,0.010126,0.019391
31,90,11,1300,0.009794,0.021227,0.009991,0.020009
31,90,11,1400,0.009796,0.022043,0.009855,0.020762
31,100,3,100,0.009325,0.011256,0.00954,0.011644
31,100,3,200,0.009298,0.011545,0.009559,0.011749
31,100,3,300,0.009339,0.011821,0.00971,0.011542
31,100,3,400,0.009259,0.012124,0.009547,0.012417
31,100,3,500,0.009348,0.012378,0.009538,0.011873
31,100,3,600,0.009307,0.012599,0.009632,0.012273
31,100,3,700,0.009315,0.012807,0.009516,0.012112
31,100,3,800,0.0095,0.013161,0.009529,0.012684
31,100,3,900,0.009296,0.013349,0.009533,0.012515
31,100,3,1000,0.009302,0.013633,0.00958,0.013103
31,100,3,1100,0.009814,0.013821,0.009551,0.012901
31,100,3,1200,0.009773,0.014168,0.00997,0.01296
31,100,3,1300,0.009774,0.014274,0.009651,0.013137
31,100,3,1400,0.009762,0.014566,0.010227,0.013494
31,100,5,100,0.009316,0.011355,0.009605,0.011179
31,100,5,200,0.009281,0.011706,0.009736,0.011927
31,100,5,300,0.009299,0.012146,0.009671,0.011821
31,100,5,400,0.009299,0.012405,0.009617,0.012444
31,100,5,500,0.009273,0.012765,0.009662,0.012291
31,100,5,600,0.009279,0.012993,0.009649,0.012849
31,100,5,700,0.009299,0.013318,0.009618,0.01263
31,100,5,800,0.009302,0.013666,0.010008,0.012957
31,100,5,900,0.009273,0.014038,0.009647,0.013192
31,100,5,1000,0.009348,0.014365,0.010096,0.013481
31,100,5,1100,0.009745,0.014633,0.009627,0.013867
31,100,5,1200,0.009826,0.015007,0.009711,0.013946
31,100,5,1300,0.0098,0.015245,0.009672,0.014212
31,100,5,1400,0.0098,0.01562,0.009724,0.014398
31,100,7,100,0.009312,0.011405,0.009773,0.011425
31,100,7,200,0.009281,0.011892,0.009673,0.012181
31,100,7,300,0.00931,0.012408,0.00968,0.0121
31,100,7,400,0.009243,0.012795,0.009634,0.013166
31,100,7,500,0.009321,0.013274,0.009686,0.012765
31,100,7,600,0.009386,0.013715,0.010038,0.013106
31,100,7,700,0.009328,0.014154,0.009679,0.013441
31,100,7,800,0.00933,0.014516,0.010174,0.013803
31,100,7,900,0.009319,0.01503,0.009656,0.014166
31,100,7,1000,0.009293,0.015671,0.009961,0.014639
31,100,7,1100,0.00979,0.016045,0.009618,0.014896
31,100,7,1200,0.009751,0.016312,0.009692,0.015365
31,100,7,1300,0.009758,0.016727,0.009766,0.015662
31,100,7,1400,0.009771,0.01714,0.009776,0.016644
31,100,9,100,0.009272,0.011597,0.009686,0.011465
31,100,9,200,0.009266,0.012218,0.009688,0.012326
31,100,9,300,0.009304,0.012868,0.009732,0.012593
31,100,9,400,0.00928,0.013436,0.009967,0.013347
31,100,9,500,0.009436,0.014116,0.009716,0.013505
31,100,9,600,0.009306,0.014567,0.010148,0.014092
31,100,9,700,0.00929,0.015099,0.009737,0.014509
31,100,9,800,0.009263,0.015808,0.009779,0.015065
31,100,9,900,0.009315,0.01631,0.00976,0.015571
31,100,9,1000,0.009284,0.017123,0.009752,0.016259
31,100,9,1100,0.009748,0.017539,0.009719,0.016611
31,100,9,1200,0.00974,0.018261,0.010132,0.01759
31,100,9,1300,0.009765,0.018699,0.009874,0.017883
31,100,9,1400,0.009769,0.019278,0.009856,0.01842
31,100,11,100,0.009315,0.011833,0.009766,0.011624
31,100,11,200,0.009321,0.012564,0.009757,0.012904
31,100,11,300,0.009457,0.013351,0.009761,0.013045
31,100,11,400,0.009313,0.014138,0.010184,0.0138
31,100,11,500,0.009335,0.014945,0.009978,0.01453
31,100,11,600,0.009297,0.015721,0.00982,0.015178
31,100,11,700,0.009292,0.016448,0.009772,0.015813
31,100,11,800,0.009294,0.017439,0.009803,0.016646
31,100,11,900,0.00929,0.018108,0.009798,0.017328
31,100,11,1000,0.009301,0.018828,0.009763,0.018492
31,100,11,1100,0.009782,0.019785,0.009889,0.018938
31,100,11,1200,0.00977,0.020406,0.010204,0.019441
31,100,11,1300,0.009787,0.021344,0.010015,0.020073
31,100,11,1400,0.009775,0.021887,0.009993,0.020761
41,80,3,100,0.013697,0.020515,0.013831,0.019961
41,80,3,200,0.013478,0.02088,0.01447,0.020285
41,80,3,300,0.013525,0.021266,0.01377,0.020398
41,80,3,400,0.013546,0.02168,0.0138,0.020668
41,80,3,500,0.013474,0.021681,0.013823,0.020665
41,80,3,600,0.013504,0.022048,0.013792,0.020856
41,80,3,700,0.013503,0.022302,0.0138,0.021025
41,80,3,800,0.013504,0.022688,0.013778,0.021239
41,80,3,900,0.013553,0.022954,0.01378,0.021588
41,80,3,1000,0.013553,0.023177,0.013777,0.021545
41,80,3,1100,0.014031,0.023784,0.013898,0.02188
41,80,3,1200,0.014045,0.023546,0.013883,0.021947
41,80,3,1300,0.014027,0.02382,0.013825,0.022093
41,80,3,1400,0.014075,0.024234,0.013914,0.022237
41,80,5,100,0.013537,0.020611,0.013837,0.020064
41,80,5,200,0.013519,0.021031,0.013836,0.020419
41,80,5,300,0.013534,0.021405,0.013842,0.020727
41,80,5,400,0.013533,0.021774,0.013971,0.020885
41,80,5,500,0.013491,0.022116,0.013882,0.021084
41,80,5,600,0.013514,0.022557,0.013867,0.02125
41,80,5,700,0.013495,0.022983,0.013833,0.021556
41,80,5,800,0.01356,0.023287,0.013836,0.021925
41,80,5,900,0.013523,0.023579,0.013781,0.022006
41,80,5,1000,0.014213,0.023505,0.01382,0.022317
41,80,5,1100,0.014384,0.024079,0.013822,0.02255
41,80,5,1200,0.014006,0.024301,0.013877,0.02295
41,80,5,1300,0.014041,0.024697,0.013861,0.023055
41,80,5,1400,0.013974,0.025142,0.013901,0.02334
41,80,7,100,0.013795,0.020874,0.013957,0.020146
41,80,7,200,0.013563,0.021648,0.013932,0.020531
41,80,7,300,0.013485,0.021929,0.013897,0.020995
41,80,7,400,0.013505,0.02225,0.013937,0.021249
41,80,7,500,0.013509,0.02284,0.013945,0.021599
41,80,7,600,0.013496,0.02312,0.014028,0.0221
41,80,7,700,0.013523,0.023624,0.013918,0.022477
41,80,7,800,0.013501,0.024021,0.013953,0.022699
41,80,7,900,0.013519,0.024457,0.013985,0.023124
41,80,7,1000,0.013562,0.024901,0.01396,0.023423
41,80,7,1100,0.014311,0.025298,0.013929,0.023812
41,80,7,1200,0.01444,0.025429,0.014024,0.024165
41,80,7,1300,0.01442,0.025949,0.014015,0.024547
41,80,7,1400,0.014418,0.026388,0.014025,0.024906
41,80,9,100,0.013997,0.020613,0.013901,0.020278
41,80,9,200,0.01354,0.022035,0.013947,0.020872
41,80,9,300,0.013502,0.022327,0.013966,0.021401
41,80,9,400,0.013563,0.023003,0.01391,0.022126
41,80,9,500,0.013558,0.023403,0.013876,0.022359
41,80,9,600,0.013548,0.023986,0.01397,0.022953
41,80,9,700,0.01351,0.024628,0.013963,0.023316
41,80,9,800,0.013494,0.025328,0.013936,0.023923
41,80,9,900,0.013789,0.025587,0.013922,0.024536
41,80,9,1000,0.013895,0.026077,0.013918,0.025086
41,80,9,1100,0.0144,0.0266,0.013887,0.025481
41,80,9,1200,0.014467,0.027134,0.014019,0.02594
41,80,9,1300,0.014486,0.028102,0.014049,0.026464
41,80,9,1400,0.014129,0.028393,0.014087,0.026845
41,80,11,100,0.013664,0.020773,0.014001,0.020585
41,80,11,200,0.013467,0.022085,0.013948,0.02124
41,80,11,300,0.013656,0.022891,0.014047,0.021929
41,80,11,400,0.013544,0.023518,0.014183,0.022586
41,80,11,500,0.013475,0.024289,0.013987,0.023281
