Gamma, tau, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
1,80,0.002791,0.000799,0.002737,0.001313
1,80,0.003288,0.001366,0.002819,0.001394
1,80,0.002694,0.000407,0.002592,0.000953
1,80,0.00292,0.000824,0.003313,0.002183
1,80,0.00346,0.001327,0.002634,0.002615
1,80,0.002672,0.000463,0.002799,0.001696
1,80,0.003048,0.000934,0.002616,0.003131
1,80,0.003532,0.001607,0.003281,0.00484
1,80,0.002865,0.000473,0.002751,0.002539
1,80,0.003291,0.000881,0.003542,0.004997
1,80,0.002695,0.000942,0.003078,0.007851
1,80,0.003312,0.000448,0.002812,0.003515
1,80,0.003309,0.000939,0.002832,0.007246
1,80,0.003144,0.001408,0.003189,0.010812
1,90,0.002963,0.000425,0.002896,0.000643
1,90,0.003416,0.00094,0.002811,0.001121
1,90,0.002877,0.001209,0.003338,0.002022
1,90,0.00343,0.000492,0.002823,0.000984
1,90,0.002541,0.000613,0.002733,0.001976
1,90,0.003,0.001189,0.003,0.002915
1,90,0.002655,0.000392,0.002971,0.001693
1,90,0.003473,0.000953,0.002652,0.003057
1,90,0.002866,0.001223,0.003174,0.005055
1,90,0.003761,0.000467,0.002878,0.002471
1,90,0.002555,0.000678,0.00294,0.005136
1,90,0.003044,0.00121,0.003353,0.007668
1,90,0.003091,0.000394,0.00271,0.003601
1,90,0.002721,0.000693,0.003329,0.007117
1,90,0.002706,0.000951,0.003364,0.011201
1,100,0.002716,0.000364,0.002598,0.000583
1,100,0.00297,0.000854,0.003254,0.00124
1,100,0.003053,0.001277,0.002653,0.001394
1,100,0.002563,0.0004,0.002706,0.001057
1,100,0.003068,0.001047,0.002788,0.001848
1,100,0.002687,0.00127,0.003406,0.00334
1,100,0.002967,0.0004,0.002546,0.001616
1,100,0.002856,0.000753,0.002783,0.003181
1,100,0.003622,0.001499,0.003094,0.004887
1,100,0.00265,0.000387,0.002775,0.002654
1,100,0.002846,0.00065,0.002723,0.004791
1,100,0.003249,0.001518,0.003316,0.007544
1,100,0.002887,0.000408,0.003067,0.003579
1,100,0.0031,0.000718,0.002805,0.007115
1,100,0.00383,0.001543,0.003564,0.011159
11,80,0.005225,0.001903,0.003934,0.002121
11,80,0.004943,0.002491,0.004338,0.003077
11,80,0.004807,0.002823,0.004334,0.003922
11,80,0.005745,0.002371,0.003934,0.002558
11,80,0.004651,0.002332,0.004928,0.003727
11,80,0.004666,0.002863,0.005135,0.005175
11,80,0.004798,0.001911,0.004156,0.003223
11,80,0.004866,0.002617,0.004819,0.0056
11,80,0.004412,0.002536,0.00495,0.007259
11,80,0.004494,0.002112,0.004764,0.004016
11,80,0.00442,0.002575,0.00556,0.006703
11,80,0.004166,0.002909,0.004678,0.00981
11,80,0.004418,0.001704,0.005091,0.005259
11,80,0.004735,0.00245,0.00555,0.009402
11,80,0.004867,0.003413,0.00514,0.01343
11,90,0.004664,0.00193,0.005309,0.002318
11,90,0.004133,0.002049,0.004724,0.003073
11,90,0.004965,0.002948,0.004697,0.003868
11,90,0.005526,0.002289,0.004152,0.002394
11,90,0.004274,0.002801,0.004605,0.003574
11,90,0.004854,0.002545,0.005213,0.004982
11,90,0.004649,0.001844,0.004413,0.003263
11,90,0.005273,0.002596,0.005139,0.005757
11,90,0.004666,0.002556,0.005294,0.006531
11,90,0.004819,0.002198,0.00457,0.003947
11,90,0.004663,0.002516,0.005047,0.006781
11,90,0.00485,0.003243,0.00448,0.009749
11,90,0.004098,0.001949,0.00514,0.005183
11,90,0.004491,0.002384,0.005127,0.008953
11,90,0.005011,0.003401,0.004948,0.013573
11,100,0.004955,0.002037,0.005535,0.002232
11,100,0.003968,0.00217,0.004592,0.00309
11,100,0.005614,0.003231,0.004063,0.003129
11,100,0.005248,0.001934,0.004514,0.002629
11,100,0.004314,0.002259,0.005141,0.003806
11,100,0.004656,0.002759,0.004905,0.0054
11,100,0.004544,0.001792,0.005121,0.003611
11,100,0.004752,0.002284,0.004725,0.005279
11,100,0.004638,0.003077,0.005055,0.006658
11,100,0.004739,0.002139,0.005398,0.004161
11,100,0.004146,0.002089,0.005427,0.006603
11,100,0.0047,0.002953,0.004773,0.010122
11,100,0.004063,0.001743,0.004881,0.005396
11,100,0.00448,0.002555,0.005309,0.008977
11,100,0.004375,0.003547,0.005433,0.012875
21,80,0.008729,0.007402,0.008111,0.005613
21,80,0.009506,0.006899,0.008747,0.008096
21,80,0.008961,0.007595,0.012871,0.009017
21,80,0.009236,0.008461,0.008632,0.007379
21,80,0.008408,0.007215,0.008946,0.008554
21,80,0.011344,0.006284,0.008359,0.009968
21,80,0.007796,0.006954,0.008271,0.007583
21,80,0.008798,0.00693,0.009337,0.010337
21,80,0.009698,0.00611,0.008575,0.011444
21,80,0.009647,0.00612,0.008795,0.007921
21,80,0.008454,0.006653,0.007589,0.011219
21,80,0.009449,0.006608,0.008531,0.015406
21,80,0.007616,0.005348,0.007527,0.009033
21,80,0.006087,0.00477,0.006061,0.011577
21,80,0.006358,0.005464,0.006408,0.015502
21,90,0.005998,0.004624,0.008027,0.005886
21,90,0.008685,0.006949,0.010758,0.006434
21,90,0.007638,0.008827,0.008608,0.009056
21,90,0.00891,0.006403,0.008503,0.006756
21,90,0.008633,0.006687,0.009932,0.007059
21,90,0.009922,0.006598,0.009115,0.010492
21,90,0.006117,0.004798,0.0076,0.007956
21,90,0.007955,0.006026,0.008194,0.009059
21,90,0.010474,0.007505,0.01141,0.011412
21,90,0.007081,0.005012,0.008615,0.009299
21,90,0.00945,0.007926,0.008922,0.012245
21,90,0.008934,0.006509,0.011009,0.013333
21,90,0.010451,0.006683,0.008166,0.008783
21,90,0.009146,0.007499,0.007346,0.014739
21,90,0.009834,0.007146,0.006429,0.018597
21,100,0.009117,0.004835,0.010189,0.00881
21,100,0.007456,0.005438,0.009198,0.006052
21,100,0.008202,0.008099,0.00944,0.007291
21,100,0.008195,0.005796,0.008797,0.007172
21,100,0.008904,0.006377,0.007662,0.00762
21,100,0.009029,0.007639,0.009359,0.009072
21,100,0.008759,0.005928,0.00964,0.009731
21,100,0.008611,0.008509,0.008125,0.008997
21,100,0.009599,0.009562,0.009695,0.010478
21,100,0.008437,0.006147,0.011372,0.007799
21,100,0.009787,0.007784,0.008009,0.010629
21,100,0.008433,0.008415,0.007798,0.016206
21,100,0.007736,0.006275,0.006922,0.010133
21,100,0.008204,0.007245,0.010163,0.012922
21,100,0.007304,0.007816,0.012109,0.017493
31,80,0.017091,0.017227,0.01419,0.015587
31,80,0.020166,0.015957,0.015437,0.020678
31,80,0.015919,0.01873,0.017464,0.016072
31,80,0.01884,0.013068,0.016723,0.013959
31,80,0.016138,0.014807,0.016226,0.019291
31,80,0.015431,0.018831,0.018537,0.017196
31,80,0.021317,0.012509,0.018409,0.013807
31,80,0.018007,0.018248,0.015954,0.018577
31,80,0.016936,0.016838,0.018035,0.016524
31,80,0.016312,0.012624,0.015712,0.017863
31,80,0.014646,0.019808,0.014301,0.020488
31,80,0.018399,0.01707,0.021034,0.019328
31,80,0.016914,0.015464,0.020516,0.017046
31,80,0.017183,0.017671,0.015916,0.021864
31,80,0.016211,0.017329,0.011427,0.020844
31,90,0.010463,0.009299,0.010126,0.009769
31,90,0.015667,0.01251,0.017988,0.017504
31,90,0.018257,0.016763,0.019442,0.017069
31,90,0.019314,0.015088,0.015304,0.015779
31,90,0.0156,0.016962,0.018263,0.016445
31,90,0.017708,0.017916,0.01622,0.022048
31,90,0.018568,0.013257,0.018397,0.015889
31,90,0.017234,0.018984,0.017329,0.020011
31,90,0.017757,0.01192,0.016616,0.02055
31,90,0.017461,0.01387,0.017507,0.016091
31,90,0.016094,0.015226,0.01488,0.020228
31,90,0.019539,0.020869,0.01651,0.025634
31,90,0.021916,0.013913,0.017197,0.025473
31,90,0.017085,0.016745,0.019049,0.022975
31,90,0.015072,0.018387,0.015413,0.025504
31,100,0.017228,0.013719,0.021057,0.012347
31,100,0.017885,0.016166,0.019174,0.019925
31,100,0.019447,0.014893,0.019177,0.016064
31,100,0.013057,0.01636,0.012301,0.015278
31,100,0.014142,0.017069,0.021025,0.018102
31,100,0.017234,0.021306,0.018615,0.020503
31,100,0.016102,0.017352,0.01565,0.017996
31,100,0.01798,0.013239,0.017899,0.020648
31,100,0.019963,0.01467,0.015018,0.022267
31,100,0.017506,0.016401,0.018277,0.018049
31,100,0.017877,0.012651,0.018615,0.017831
31,100,0.019916,0.016367,0.016293,0.02299
31,100,0.015507,0.016426,0.017158,0.020001
31,100,0.013659,0.012848,0.01036,0.017455
31,100,0.010257,0.010458,0.010177,0.023669
41,80,0.024107,0.02841,0.027227,0.026585
41,80,0.027767,0.024183,0.030712,0.028476
41,80,0.027038,0.031128,0.028744,0.031378
41,80,0.02753,0.029562,0.028274,0.031188
41,80,0.02503,0.029906,0.02683,0.029835
41,80,0.025054,0.030968,0.02823,0.030921
41,80,0.028308,0.030628,0.026705,0.031028
41,80,0.03353,0.023703,0.029067,0.031476
41,80,0.029491,0.029868,0.026884,0.033781
41,80,0.02771,0.026191,0.026723,0.032015
41,80,0.026093,0.031439,0.025504,0.035631
41,80,0.033306,0.024426,0.02949,0.032206
41,80,0.028789,0.030344,0.025937,0.033124
41,80,0.027412,0.025823,0.027618,0.037803
41,80,0.026911,0.030919,0.026294,0.039837
41,90,0.025091,0.028129,0.019246,0.021327
41,90,0.015948,0.017742,0.02288,0.022491
41,90,0.026793,0.028063,0.029331,0.025969
41,90,0.025527,0.028381,0.026433,0.03127
41,90,0.025873,0.028266,0.028382,0.02979
41,90,0.028419,0.029902,0.032056,0.027555
41,90,0.028663,0.026125,0.027382,0.02869
41,90,0.028183,0.029613,0.028301,0.031269
41,90,0.027881,0.029049,0.028759,0.034471
41,90,0.025491,0.029148,0.02735,0.029394
41,90,0.028848,0.031329,0.025095,0.03204
41,90,0.029254,0.030226,0.026684,0.037022
41,90,0.029232,0.026951,0.026449,0.0316
41,90,0.027876,0.027282,0.027966,0.035779
41,90,0.027471,0.02879,0.027618,0.037702
41,100,0.029374,0.027095,0.027045,0.029718
41,100,0.025247,0.028057,0.02465,0.025327
41,100,0.025148,0.025738,0.01654,0.019231
41,100,0.017555,0.020713,0.024661,0.02851
41,100,0.023696,0.029145,0.019191,0.026548
41,100,0.025721,0.02644,0.025958,0.031309
41,100,0.02559,0.028369,0.028718,0.030542
41,100,0.029265,0.031122,0.025417,0.033546
41,100,0.027581,0.026201,0.032308,0.031323
41,100,0.026986,0.029871,0.025249,0.029898
41,100,0.024795,0.030533,0.030166,0.031732
41,100,0.026099,0.027332,0.026521,0.037361
41,100,0.032039,0.024753,0.026727,0.035138
41,100,0.029609,0.027703,0.023745,0.037232
41,100,0.024467,0.029384,0.02939,0.037912
51,80,0.038517,0.04606,0.0363,0.046969
51,80,0.039417,0.044823,0.042424,0.044211
51,80,0.038195,0.046099,0.028158,0.039267
51,80,0.022983,0.02676,0.03682,0.047773
51,80,0.036904,0.041346,0.039352,0.048811
51,80,0.034786,0.043069,0.035345,0.03986
51,80,0.042045,0.039254,0.035575,0.051982
51,80,0.040855,0.048231,0.040145,0.047067
51,80,0.03378,0.043144,0.040298,0.047995
51,80,0.03959,0.044445,0.042029,0.042205
51,80,0.036937,0.044618,0.043425,0.047385
51,80,0.041388,0.039853,0.036866,0.062088
51,80,0.035131,0.046588,0.04102,0.046748
51,80,0.039495,0.03941,0.03926,0.052423
51,80,0.037116,0.036934,0.022989,0.038176
51,90,0.034705,0.041888,0.036853,0.042582
51,90,0.037931,0.046953,0.034689,0.04494
51,90,0.040974,0.041537,0.032609,0.052658
51,90,0.038794,0.041748,0.038933,0.043985
51,90,0.041913,0.045397,0.042657,0.044389
51,90,0.043146,0.043548,0.042744,0.044717
51,90,0.039446,0.049004,0.040613,0.051104
51,90,0.041675,0.045295,0.039259,0.051993
51,90,0.042097,0.044727,0.043706,0.049972
51,90,0.039733,0.045762,0.038994,0.045066
51,90,0.03769,0.039423,0.022655,0.035589
51,90,0.03296,0.042336,0.037415,0.048611
51,90,0.037239,0.03832,0.037799,0.042162
51,90,0.041084,0.04232,0.031723,0.052824
51,90,0.037478,0.045453,0.039569,0.053133
51,100,0.041541,0.041766,0.043338,0.042776
51,100,0.040876,0.045038,0.040402,0.045669
51,100,0.039693,0.043898,0.039293,0.050831
51,100,0.035723,0.046989,0.038467,0.043172
51,100,0.0399,0.043919,0.0413,0.04421
51,100,0.041676,0.043202,0.04047,0.044286
51,100,0.040719,0.039473,0.022631,0.0291
51,100,0.033277,0.037805,0.036428,0.049149
51,100,0.034223,0.041309,0.040504,0.044886
51,100,0.037447,0.043523,0.033875,0.049463
51,100,0.036671,0.047169,0.041363,0.045897
51,100,0.040647,0.044209,0.040995,0.04903
51,100,0.037974,0.044326,0.043798,0.045765
51,100,0.039931,0.044434,0.041833,0.054936
51,100,0.040606,0.044563,0.044574,0.052419
61,80,0.058809,0.057176,0.056539,0.069982
61,80,0.057391,0.065028,0.036499,0.045392
61,80,0.043738,0.057715,0.041529,0.069141
61,80,0.055026,0.06182,0.057718,0.055188
61,80,0.046083,0.059095,0.051088,0.057731
61,80,0.057156,0.068011,0.054103,0.067467
61,80,0.058079,0.058406,0.054622,0.060281
61,80,0.054123,0.059242,0.053701,0.065426
61,80,0.054215,0.058418,0.051081,0.067948
61,80,0.05013,0.063882,0.033888,0.039563
61,80,0.051153,0.060294,0.049509,0.06204
61,80,0.046434,0.062603,0.054308,0.073983
61,80,0.05003,0.057458,0.055355,0.065559
61,80,0.056049,0.05619,0.050438,0.066527
61,80,0.05153,0.065617,0.054972,0.06909
61,90,0.051628,0.064133,0.059428,0.059835
61,90,0.051669,0.063862,0.052154,0.059999
61,90,0.057196,0.053451,0.041109,0.044656
61,90,0.040979,0.057453,0.041894,0.062135
61,90,0.052832,0.063936,0.053438,0.058884
61,90,0.053061,0.058762,0.05512,0.06663
61,90,0.06018,0.053695,0.050608,0.065032
61,90,0.047961,0.062908,0.052388,0.061755
61,90,0.054675,0.065526,0.053877,0.065723
61,90,0.053869,0.063807,0.050383,0.063809
61,90,0.049164,0.06112,0.040492,0.056266
61,90,0.044893,0.051118,0.056322,0.055708
61,90,0.051759,0.057788,0.049934,0.062861
61,90,0.042838,0.05727,0.053762,0.069297
61,90,0.055016,0.058629,0.056715,0.072637
61,100,0.054384,0.070186,0.048735,0.062191
61,100,0.05098,0.066208,0.054121,0.068876
61,100,0.054628,0.067321,0.061727,0.060915
61,100,0.05077,0.061891,0.050296,0.051231
61,100,0.033643,0.051228,0.048926,0.060492
61,100,0.052152,0.066051,0.055427,0.060623
61,100,0.048651,0.059763,0.051493,0.061929
61,100,0.051811,0.058224,0.055601,0.062688
61,100,0.060466,0.061606,0.050953,0.067107
61,100,0.053604,0.051701,0.058126,0.063092
61,100,0.054235,0.062444,0.054536,0.069819
61,100,0.055978,0.059477,0.048021,0.054766
61,100,0.040459,0.053881,0.046358,0.060152
61,100,0.060137,0.053034,0.050964,0.063824
61,100,0.04673,0.059347,0.052373,0.069967
71,80,0.067644,0.078326,0.061395,0.080956
71,80,0.068131,0.082088,0.06433,0.081164
71,80,0.065569,0.084161,0.069865,0.078098
71,80,0.066496,0.08553,0.065134,0.067297
71,80,0.057953,0.068091,0.068046,0.082957
71,80,0.063254,0.081034,0.064705,0.081805
71,80,0.063884,0.08003,0.062979,0.08103
71,80,0.074193,0.079606,0.069177,0.084584
71,80,0.07289,0.079537,0.070221,0.087433
71,80,0.072069,0.076334,0.062576,0.083932
71,80,0.048727,0.053459,0.061676,0.082304
71,80,0.069918,0.071331,0.065987,0.089516
71,80,0.063335,0.079265,0.063587,0.087367
71,80,0.067679,0.081434,0.065072,0.08771
71,80,0.064895,0.081664,0.068335,0.096273
71,90,0.066623,0.084727,0.064361,0.083837
71,90,0.05076,0.064492,0.056009,0.084898
71,90,0.067893,0.069598,0.059466,0.086806
71,90,0.069801,0.07476,0.069349,0.079842
71,90,0.063385,0.087007,0.064397,0.089766
71,90,0.067492,0.086155,0.070462,0.08702
71,90,0.063405,0.086708,0.062344,0.08615
71,90,0.064946,0.068232,0.05651,0.066758
71,90,0.065206,0.079266,0.064513,0.097404
71,90,0.063975,0.078684,0.065377,0.084881
71,90,0.070198,0.07881,0.06123,0.087141
71,90,0.06668,0.082682,0.064814,0.089601
71,90,0.071211,0.077624,0.068791,0.084806
71,90,0.063578,0.080561,0.041818,0.076279
71,90,0.059303,0.084819,0.065044,0.098499
71,100,0.057246,0.093314,0.068015,0.078616
71,100,0.062382,0.084675,0.074362,0.079623
71,100,0.067557,0.085983,0.067054,0.086071
71,100,0.063065,0.082516,0.063719,0.077017
71,100,0.063905,0.082866,0.03972,0.064478
71,100,0.063673,0.066748,0.064578,0.087822
71,100,0.067924,0.077458,0.06617,0.0845
71,100,0.063168,0.088158,0.06794,0.08724
71,100,0.065166,0.079735,0.067273,0.090627
71,100,0.064835,0.078832,0.064104,0.087885
71,100,0.063437,0.081886,0.044368,0.061655
71,100,0.062132,0.075009,0.068537,0.092841
71,100,0.071211,0.075483,0.062914,0.080261
71,100,0.065914,0.085566,0.067367,0.090947
71,100,0.069859,0.087132,0.065925,0.099817
81,80,0.08749,0.108444,0.08755,0.108119
81,80,0.059242,0.0868,0.0841,0.09334
81,80,0.091029,0.101819,0.086093,0.104573
81,80,0.081443,0.106263,0.084457,0.107658
81,80,0.079763,0.106223,0.086986,0.111564
81,80,0.082311,0.117935,0.082005,0.102451
81,80,0.057668,0.085132,0.076946,0.103446
81,80,0.078902,0.097573,0.085294,0.104789
81,80,0.080952,0.118335,0.083207,0.113105
81,80,0.087513,0.100152,0.081998,0.106603
81,80,0.088738,0.108462,0.081083,0.111001
81,80,0.066327,0.086614,0.076381,0.109181
81,80,0.080448,0.105703,0.083113,0.105923
81,80,0.081994,0.100889,0.083682,0.110118
81,80,0.083046,0.099849,0.084378,0.111114
81,90,0.082244,0.101823,0.084764,0.09543
81,90,0.059972,0.085574,0.083281,0.104964
81,90,0.078123,0.099215,0.080045,0.09919
81,90,0.079407,0.103723,0.082093,0.101914
81,90,0.085584,0.101453,0.083492,0.101148
81,90,0.084363,0.119201,0.076776,0.108634
81,90,0.072909,0.078632,0.085345,0.104408
81,90,0.085235,0.113365,0.086928,0.10576
81,90,0.091057,0.09962,0.083742,0.103759
81,90,0.085388,0.102868,0.086571,0.10986
81,90,0.087181,0.107142,0.065044,0.08696
81,90,0.075055,0.10231,0.082205,0.113917
81,90,0.080803,0.106056,0.085565,0.111635
81,90,0.083249,0.106966,0.089186,0.116602
81,90,0.091566,0.099406,0.087382,0.120282
81,100,0.085721,0.103434,0.060186,0.088314
81,100,0.084579,0.105025,0.084903,0.102527
81,100,0.081453,0.107385,0.088269,0.107226
81,100,0.084273,0.104051,0.084368,0.104548
81,100,0.091643,0.10156,0.085189,0.108536
81,100,0.060355,0.083791,0.077419,0.099862
81,100,0.079319,0.103785,0.079945,0.105556
81,100,0.085216,0.110214,0.083208,0.10902
81,100,0.091665,0.099581,0.082377,0.111338
81,100,0.094192,0.105078,0.083415,0.113472
81,100,0.072057,0.086886,0.084827,0.105735
81,100,0.09813,0.097216,0.085638,0.119325
81,100,0.085054,0.108124,0.092785,0.106055
81,100,0.090221,0.106116,0.08635,0.115779
81,100,0.084022,0.112272,0.060661,0.111024
91,80,0.117843,0.118874,0.10157,0.123529
91,80,0.102367,0.127624,0.103926,0.128985
91,80,0.108198,0.120811,0.105,0.139408
91,80,0.111493,0.132181,0.087754,0.103263
91,80,0.094856,0.129952,0.096904,0.128377
91,80,0.112487,0.125065,0.104127,0.129368
91,80,0.104001,0.128221,0.103074,0.132205
91,80,0.099201,0.120627,0.084939,0.110324
91,80,0.100164,0.134169,0.101256,0.133943
91,80,0.099242,0.128832,0.096419,0.128204
91,80,0.104404,0.126063,0.099227,0.129021
91,80,0.097819,0.104704,0.085359,0.121743
91,80,0.111269,0.12934,0.100437,0.130256
91,80,0.108968,0.133394,0.107912,0.140419
91,80,0.107805,0.133931,0.10808,0.141047
91,90,0.070453,0.1185,0.097971,0.129448
91,90,0.102152,0.125844,0.100172,0.129269
91,90,0.100534,0.130585,0.099261,0.125035
91,90,0.104729,0.130959,0.10113,0.130346
91,90,0.088848,0.110642,0.100472,0.120229
91,90,0.106858,0.121691,0.107642,0.138653
91,90,0.107502,0.129326,0.10591,0.132609
91,90,0.115976,0.122153,0.099503,0.131947
91,90,0.084157,0.109682,0.105173,0.131249
91,90,0.097621,0.126286,0.105426,0.133548
91,90,0.10432,0.12888,0.104298,0.140066
91,90,0.108124,0.132435,0.09764,0.10969
91,90,0.091849,0.124327,0.099864,0.132633
91,90,0.10067,0.127932,0.101923,0.135451
91,90,0.109206,0.132123,0.101056,0.143685
91,100,0.100708,0.12294,0.072585,0.114728
91,100,0.095629,0.141493,0.102962,0.128617
91,100,0.102523,0.133078,0.110837,0.118019
91,100,0.105652,0.130629,0.109513,0.132318
91,100,0.105282,0.125943,0.090923,0.105386
91,100,0.099547,0.131455,0.104618,0.133665
91,100,0.108331,0.134038,0.110098,0.134367
91,100,0.105501,0.142072,0.102513,0.133263
91,100,0.074632,0.104748,0.099036,0.134131
91,100,0.102911,0.129279,0.100566,0.137852
91,100,0.105858,0.137617,0.115176,0.12525
91,100,0.107116,0.137071,0.102905,0.111979
91,100,0.085966,0.126778,0.10406,0.133907
91,100,0.103449,0.131661,0.103437,0.144186
91,100,0.105665,0.135466,0.109501,0.142059
101,80,0.121603,0.156497,0.104082,0.123799
101,80,0.121286,0.148377,0.123407,0.154405
101,80,0.130757,0.158823,0.127349,0.154546
101,80,0.132391,0.140037,0.101043,0.132817
101,80,0.120667,0.153056,0.139803,0.145461
101,80,0.127143,0.167066,0.137678,0.167605
101,80,0.128899,0.153214,0.103386,0.12826
101,80,0.137195,0.155767,0.132672,0.168871
101,80,0.130579,0.162701,0.138734,0.167565
101,80,0.120923,0.156953,0.10135,0.139494
101,80,0.13048,0.138468,0.123695,0.157596
101,80,0.120481,0.160802,0.120843,0.170889
101,80,0.12718,0.149646,0.104669,0.126604
101,80,0.127031,0.152472,0.123894,0.164341
101,80,0.127722,0.15531,0.124245,0.168976
101,90,0.127769,0.153816,0.101152,0.130885
101,90,0.122663,0.153142,0.124166,0.1562
101,90,0.132607,0.152698,0.131246,0.162502
101,90,0.14035,0.146691,0.123724,0.131374
101,90,0.122977,0.156552,0.129338,0.164162
101,90,0.126795,0.16425,0.134416,0.157009
101,90,0.127395,0.153049,0.104671,0.147304
101,90,0.124408,0.146382,0.133766,0.18555
101,90,0.141284,0.150073,0.125609,0.166373
101,90,0.122894,0.156581,0.085596,0.150651
101,90,0.116703,0.14758,0.125935,0.165882
101,90,0.125111,0.160734,0.136983,0.149802
101,90,0.128233,0.157674,0.096854,0.129114
101,90,0.121747,0.152713,0.130902,0.149671
101,90,0.130142,0.156928,0.127572,0.175526
101,100,0.13028,0.183196,0.096824,0.126531
101,100,0.127436,0.151426,0.129767,0.18666
101,100,0.131298,0.163022,0.129236,0.168574
101,100,0.131143,0.154419,0.088786,0.139228
101,100,0.128635,0.163327,0.133732,0.16301
101,100,0.13161,0.164801,0.128895,0.1664
101,100,0.129238,0.184629,0.106304,0.154452
101,100,0.121485,0.153824,0.137121,0.148874
101,100,0.131598,0.158667,0.131634,0.174609
101,100,0.135142,0.163589,0.102762,0.1375
101,100,0.13499,0.154313,0.133297,0.160733
101,100,0.141625,0.154285,0.136952,0.170787
101,100,0.130159,0.128112,0.117829,0.161319
