Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKOPT, time_subproblem_KCRDKOPT, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
61,0,0.024386,0.130179,0.270921,0.056457,0.103079,0.188191,0.103867,0.186803,0.102417,0.177213,0.052226,0.08522,0.110467,0.20868
61,20,0.321314,0.412974,0.157134,0.055722,0.034458,0.060196,0.034705,0.060676,0.03663,0.057302,0.038482,0.056876,0.038144,0.06661
61,20,0.213615,0.346387,0.162867,0.056242,0.03458,0.064225,0.037832,0.063724,0.034236,0.054776,0.034997,0.055597,0.035051,0.062705
61,20,0.305084,0.411964,0.210133,0.056958,0.036554,0.065559,0.037601,0.063413,0.033834,0.053033,0.035013,0.053437,0.034267,0.062686
61,20,0.026218,0.131864,0.299101,0.058233,0.036249,0.062213,0.036903,0.05998,0.035251,0.053308,0.034387,0.053375,0.033813,0.05909
61,20,0.013824,0.095239,0.297503,0.056371,0.034087,0.058687,0.033794,0.057383,0.033442,0.054618,0.034219,0.053532,0.033679,0.058843
61,20,0.038001,0.160501,0.339104,0.059087,0.084858,0.153668,0.093899,0.165711,0.090881,0.154465,0.053624,0.088452,0.09365,0.17171
61,20,0.006804,0.066955,0.321694,0.057587,0.037126,0.061667,0.034237,0.056602,0.033794,0.055334,0.035084,0.053078,0.033891,0.059952
61,20,0.65257,0.544591,0.18803,0.05484,0.034133,0.060193,0.035308,0.058501,0.033984,0.052934,0.035517,0.052566,0.034051,0.065315
61,20,0.007977,0.067613,0.298256,0.057786,0.034023,0.059087,0.03407,0.05689,0.033787,0.054238,0.038136,0.053981,0.034696,0.061501
61,20,0.616809,0.538197,0.153623,0.055152,0.036893,0.062951,0.036605,0.060026,0.034338,0.053806,0.034673,0.054031,0.034267,0.061135
61,20,0.021347,0.126544,0.287029,0.056223,0.05222,0.091877,0.051561,0.089436,0.051218,0.08405,0.052849,0.083995,0.053633,0.100894
61,20,0.735297,0.602735,0.183003,0.057671,0.034145,0.060991,0.035414,0.0597,0.034096,0.053134,0.035034,0.055101,0.034299,0.062266
61,20,0.036592,0.156697,0.301298,0.057124,0.036355,0.062195,0.037553,0.06177,0.036865,0.057563,0.037003,0.057114,0.037499,0.064539
61,20,0.014809,0.101749,0.299142,0.057869,0.051102,0.091022,0.050742,0.09076,0.050585,0.084196,0.053535,0.084142,0.051609,0.094886
61,20,0.068316,0.218466,0.264675,0.055014,0.055443,0.097391,0.052158,0.08919,0.050864,0.085594,0.071433,0.113889,0.053011,0.10077
61,20,0.023124,0.134038,0.330428,0.059231,0.052763,0.094414,0.052205,0.093746,0.052434,0.085355,0.05811,0.088787,0.054069,0.099036
61,20,0.037922,0.158415,0.280598,0.057408,0.055222,0.096752,0.055765,0.096071,0.05389,0.08448,0.054017,0.083477,0.05192,0.093949
61,20,0.005453,0.067022,0.312191,0.057393,0.035019,0.059842,0.035226,0.058859,0.033387,0.056214,0.03519,0.05313,0.03367,0.062257
61,20,0.014987,0.094549,0.27417,0.05545,0.035911,0.05813,0.034361,0.056227,0.034273,0.054473,0.034569,0.053435,0.03384,0.062397
61,20,0.021801,0.126323,0.272399,0.057524,0.111133,0.202276,0.108378,0.191883,0.103774,0.17518,0.052783,0.08519,0.102746,0.194839
61,40,0.314827,0.400427,0.16125,0.055615,0.034347,0.062637,0.035092,0.061058,0.035873,0.055093,0.035677,0.053563,0.034489,0.060523
61,40,0.204694,0.337722,0.204466,0.054902,0.034509,0.060331,0.034771,0.059485,0.035407,0.05653,0.034772,0.055485,0.035811,0.063866
61,40,0.312626,0.427894,0.210091,0.056922,0.039577,0.062257,0.034996,0.058729,0.034022,0.055183,0.034953,0.05322,0.03403,0.061237
61,40,0.026417,0.124163,0.279483,0.054367,0.033828,0.062285,0.034736,0.058952,0.046224,0.070973,0.034458,0.053492,0.034008,0.059764
61,40,0.014127,0.095937,0.29407,0.057645,0.036458,0.065156,0.036706,0.059292,0.033953,0.053502,0.035298,0.053867,0.034348,0.059869
61,40,0.038717,0.160216,0.537312,0.073618,0.095272,0.179168,0.09504,0.167341,0.11016,0.164431,0.066082,0.096453,0.147497,0.26571
61,40,0.008873,0.096734,0.465512,0.062519,0.044852,0.080595,0.03702,0.060714,0.035987,0.057235,0.03536,0.054834,0.033847,0.060778
61,40,0.7313,0.650011,0.199869,0.05646,0.03771,0.066151,0.035406,0.05959,0.034309,0.053556,0.038468,0.056614,0.035435,0.062592
61,40,0.006807,0.063536,0.288728,0.056337,0.03635,0.059434,0.036015,0.056904,0.034211,0.055059,0.035008,0.053296,0.034333,0.060922
61,40,0.645494,0.550846,0.185477,0.058024,0.034696,0.061874,0.03572,0.060582,0.034875,0.057238,0.039309,0.055722,0.034496,0.061251
61,40,0.022976,0.129008,0.301028,0.059487,0.054945,0.100831,0.057598,0.098288,0.055394,0.093021,0.056239,0.08757,0.052381,0.095117
61,40,0.730165,0.581134,0.175681,0.058415,0.035596,0.064804,0.035915,0.062991,0.034658,0.054537,0.036012,0.054098,0.035244,0.06422
61,40,0.037851,0.164892,0.304944,0.057497,0.036382,0.060831,0.033977,0.058376,0.034415,0.054462,0.034482,0.054538,0.034926,0.061214
61,40,0.014264,0.09549,0.338504,0.055242,0.055525,0.10342,0.055093,0.099488,0.054901,0.090777,0.060382,0.090911,0.05123,0.092451
61,40,0.071002,0.220246,0.273562,0.058375,0.053623,0.092278,0.053924,0.09202,0.052426,0.086121,0.072984,0.120476,0.052919,0.096681
61,40,0.024864,0.138995,0.326957,0.056791,0.054647,0.09661,0.054981,0.098726,0.056009,0.090715,0.05936,0.093753,0.055876,0.099388
61,40,0.039561,0.17232,0.267837,0.057035,0.051522,0.09066,0.051778,0.089069,0.050998,0.085277,0.054337,0.082619,0.051066,0.0918
61,40,0.005665,0.062496,0.299419,0.056624,0.035836,0.061472,0.037806,0.062428,0.033969,0.053936,0.035242,0.054201,0.039502,0.065137
61,40,0.016289,0.10338,0.271992,0.05875,0.036051,0.062185,0.036146,0.059566,0.037976,0.060159,0.038446,0.059481,0.03567,0.062178
61,40,0.023256,0.128756,0.293232,0.056196,0.10757,0.196546,0.107032,0.195948,0.105264,0.180626,0.053425,0.087487,0.104677,0.198319
61,60,0.334224,0.435297,0.196928,0.059043,0.037635,0.06568,0.037226,0.062687,0.03605,0.056098,0.035529,0.054757,0.034319,0.061847
61,60,0.233495,0.411361,0.180915,0.058435,0.037375,0.065064,0.036705,0.063569,0.03756,0.056881,0.03485,0.054005,0.035142,0.062182
61,60,0.313781,0.427237,0.205919,0.059187,0.035681,0.065546,0.038308,0.066948,0.036853,0.057086,0.037797,0.057173,0.037735,0.065175
61,60,0.026465,0.125659,0.295045,0.056203,0.035415,0.061466,0.03376,0.056951,0.033855,0.052594,0.034112,0.053872,0.034684,0.059554
61,60,0.015059,0.092612,0.287844,0.056534,0.036497,0.06105,0.035377,0.059116,0.03406,0.05651,0.035774,0.057123,0.036479,0.064008
61,60,0.040472,0.177073,0.373401,0.05985,0.087558,0.161094,0.087083,0.156914,0.090638,0.152846,0.059211,0.091768,0.093507,0.178149
61,60,0.006383,0.066838,0.351221,0.058324,0.036099,0.061534,0.034125,0.057928,0.037087,0.059864,0.038757,0.059571,0.034154,0.060446
61,60,0.656384,0.540358,0.20744,0.057707,0.034045,0.060059,0.034815,0.059118,0.034282,0.056459,0.037345,0.056826,0.037245,0.066877
61,60,0.006577,0.062501,0.296814,0.05869,0.036503,0.064006,0.037785,0.061576,0.035716,0.055979,0.035207,0.054296,0.034015,0.059448
61,60,0.622212,0.53878,0.176676,0.057836,0.033994,0.060717,0.034936,0.058509,0.034,0.054515,0.036872,0.05651,0.036493,0.066523
61,60,0.024504,0.127541,0.288782,0.059214,0.055272,0.096923,0.05337,0.091093,0.051339,0.085251,0.052749,0.083511,0.050903,0.093894
61,60,0.715124,0.581551,0.147192,0.054581,0.035393,0.063086,0.035429,0.05882,0.034282,0.053785,0.034736,0.053025,0.034421,0.062469
61,60,0.037902,0.166126,0.311282,0.056897,0.037934,0.062875,0.0366,0.062162,0.036433,0.059516,0.037771,0.059831,0.038036,0.064238
61,60,0.014173,0.102211,0.31133,0.055161,0.051743,0.091935,0.054525,0.098549,0.051439,0.085427,0.054001,0.085291,0.053752,0.098109
61,60,0.069076,0.22174,0.268957,0.056642,0.053092,0.095768,0.056318,0.094517,0.0542,0.087253,0.074222,0.120459,0.052662,0.094912
61,60,0.022406,0.134325,0.31525,0.05841,0.053364,0.093111,0.053495,0.095121,0.055179,0.09282,0.058225,0.089971,0.051125,0.093856
61,60,0.039409,0.161476,0.304681,0.056727,0.057449,0.098476,0.057023,0.097623,0.05532,0.091415,0.0572,0.087331,0.052274,0.095987
61,60,0.006383,0.065271,0.331926,0.05765,0.035053,0.061094,0.034114,0.056689,0.035343,0.054063,0.037328,0.056299,0.037206,0.063245
61,60,0.01614,0.098463,0.26553,0.053807,0.034342,0.057098,0.034487,0.064802,0.036481,0.057173,0.038109,0.056161,0.036591,0.06275
61,60,0.023678,0.125597,0.266478,0.053796,0.110629,0.205898,0.115509,0.200341,0.111088,0.188685,0.054323,0.087436,0.104988,0.197678
61,80,0.322887,0.414771,0.16776,0.056165,0.034078,0.059852,0.035179,0.058688,0.034212,0.053491,0.035286,0.052751,0.034178,0.061819
61,80,0.215648,0.347297,0.142525,0.056249,0.03501,0.060354,0.034072,0.058269,0.034152,0.053805,0.034619,0.052872,0.034269,0.062054
61,80,0.310445,0.414957,0.212253,0.056335,0.037693,0.065056,0.03722,0.059668,0.03534,0.054014,0.035442,0.053467,0.034135,0.062581
61,80,0.025036,0.129037,0.281068,0.060728,0.037516,0.061735,0.038411,0.063408,0.035467,0.057191,0.034762,0.054028,0.034384,0.062662
61,80,0.014481,0.09578,0.303718,0.055377,0.034638,0.060817,0.034142,0.057457,0.037351,0.059438,0.035263,0.056671,0.033496,0.059067
61,80,0.037092,0.161392,0.363517,0.058933,0.086115,0.159589,0.08639,0.156855,0.086274,0.147477,0.055609,0.088995,0.08728,0.163502
61,80,0.006737,0.063438,0.326226,0.056321,0.033793,0.057709,0.033387,0.058233,0.034987,0.055492,0.037043,0.056997,0.036459,0.062451
61,80,0.657269,0.556138,0.181136,0.05568,0.034515,0.064579,0.035585,0.059661,0.034264,0.053499,0.035308,0.054307,0.034924,0.063043
61,80,0.006618,0.06243,0.26736,0.059506,0.034762,0.058947,0.033997,0.056386,0.034006,0.053379,0.036461,0.05408,0.034058,0.059658
61,80,0.632334,0.548442,0.1885,0.058213,0.034674,0.059716,0.035392,0.060929,0.038254,0.055308,0.03576,0.054094,0.035843,0.064
61,80,0.024576,0.129697,0.289795,0.057385,0.052477,0.091196,0.050701,0.089411,0.051294,0.084662,0.052456,0.084481,0.051089,0.094221
61,80,0.706119,0.576791,0.194556,0.056059,0.036187,0.065282,0.036086,0.060656,0.034331,0.055178,0.037715,0.058342,0.037237,0.068987
61,80,0.038702,0.166039,0.326123,0.058243,0.034242,0.059008,0.034475,0.05812,0.034176,0.060731,0.037809,0.060626,0.044385,0.095931
61,80,0.01894,0.121793,0.421804,0.063887,0.066478,0.104133,0.070834,0.110111,0.056374,0.091137,0.064732,0.111938,0.061323,0.102621
61,80,0.081699,0.270055,0.396787,0.060031,0.058436,0.107365,0.055309,0.09531,0.051294,0.087953,0.082108,0.129231,0.058101,0.124732
61,80,0.026668,0.149817,0.421917,0.060765,0.052157,0.092866,0.0546,0.096139,0.057588,0.090147,0.059838,0.09043,0.05097,0.094106
61,80,0.038579,0.161978,0.307639,0.057443,0.053623,0.091206,0.053386,0.091912,0.054824,0.089348,0.057771,0.089888,0.054366,0.099506
61,80,0.007149,0.066056,0.30174,0.060209,0.035031,0.060172,0.033806,0.056431,0.033724,0.054324,0.035933,0.053763,0.033586,0.058892
61,80,0.014021,0.094202,0.26376,0.054945,0.034748,0.058781,0.034203,0.057075,0.03388,0.053314,0.034536,0.05293,0.034368,0.063105
61,80,0.025669,0.134201,0.501835,0.084371,0.118988,0.201384,0.103533,0.185509,0.103065,0.176669,0.05446,0.085137,0.10316,0.196343
61,100,0.324405,0.4159,0.111416,0.053861,0.035041,0.061191,0.03501,0.060667,0.034464,0.055942,0.035609,0.057162,0.036613,0.064904
61,100,0.209254,0.347471,0.131193,0.058585,0.03545,0.06114,0.034647,0.059236,0.033898,0.052605,0.034616,0.057964,0.036367,0.065445
61,100,0.308387,0.411207,0.15497,0.056358,0.037587,0.066739,0.039526,0.062933,0.034413,0.054633,0.038143,0.056596,0.034821,0.064558
61,100,0.02799,0.126976,0.275108,0.054667,0.034094,0.059981,0.034193,0.057432,0.034631,0.054598,0.034594,0.053824,0.034175,0.059685
61,100,0.013824,0.096538,0.296142,0.054318,0.033633,0.058107,0.033654,0.057259,0.033714,0.054917,0.034463,0.052803,0.033627,0.059367
61,100,0.039285,0.159334,0.312128,0.055205,0.090144,0.164431,0.090638,0.163673,0.085552,0.146749,0.05241,0.089318,0.08855,0.167864
61,100,0.006692,0.0635,0.283999,0.053861,0.035569,0.058235,0.033408,0.056616,0.035796,0.057349,0.037074,0.05694,0.037381,0.064406
61,100,0.641557,0.529881,0.117761,0.054829,0.039206,0.066024,0.037265,0.06353,0.036872,0.056681,0.037998,0.057941,0.036684,0.065806
61,100,0.006468,0.067919,0.28381,0.054485,0.033803,0.057998,0.035596,0.059531,0.035614,0.056734,0.03788,0.053751,0.035999,0.071829
61,100,0.634039,0.561213,0.115065,0.057824,0.03945,0.063624,0.039005,0.058347,0.035392,0.05538,0.035488,0.05385,0.035368,0.062018
61,100,0.021647,0.129291,0.288357,0.056568,0.053186,0.093514,0.051333,0.089907,0.051161,0.085506,0.054148,0.083486,0.050797,0.093444
61,100,0.70734,0.581059,0.094637,0.057416,0.037803,0.064527,0.035381,0.061026,0.034459,0.054268,0.035368,0.054095,0.034828,0.06588
61,100,0.039244,0.165026,0.265818,0.056025,0.033603,0.057403,0.034826,0.057957,0.035884,0.05531,0.034567,0.053515,0.033519,0.059589
61,100,0.014649,0.094083,0.309554,0.054411,0.051342,0.091592,0.057266,0.095988,0.054317,0.088251,0.053766,0.084318,0.053834,0.099633
61,100,0.071728,0.223886,0.244005,0.054711,0.052241,0.092063,0.052512,0.089134,0.054433,0.087231,0.072167,0.115853,0.054518,0.100945
61,100,0.022775,0.135403,0.300352,0.053691,0.05143,0.092167,0.054526,0.094015,0.054353,0.091812,0.058289,0.089837,0.05436,0.094596
61,100,0.038992,0.155032,0.276211,0.056002,0.054237,0.091745,0.054941,0.090532,0.05199,0.08585,0.055631,0.08795,0.0521,0.094218
61,100,0.00656,0.063668,0.291606,0.057627,0.036748,0.063818,0.035119,0.058787,0.034333,0.054136,0.03581,0.053893,0.034078,0.060501
61,100,0.013737,0.09365,0.244826,0.056915,0.036803,0.059436,0.03426,0.057657,0.035217,0.054517,0.037444,0.057353,0.034419,0.059062
61,100,0.02344,0.130604,0.281433,0.059218,0.111605,0.204859,0.111797,0.196751,0.108837,0.189768,0.055629,0.085852,0.105429,0.19665
71,0,0.33834,0.565689,0.155513,0.072243,0.043715,0.079699,0.044604,0.077962,0.044127,0.071287,0.045132,0.071169,0.044306,0.078573
71,0,0.246685,0.503672,0.176078,0.073475,0.045275,0.079652,0.044853,0.07896,0.045393,0.072624,0.045271,0.071179,0.044994,0.083892
71,0,0.383816,0.588911,0.251073,0.077023,0.044432,0.0794,0.044647,0.078361,0.04438,0.076371,0.048282,0.077881,0.045687,0.089197
71,0,0.027585,0.176628,0.386678,0.076672,0.046769,0.084666,0.049157,0.083977,0.048863,0.075147,0.046327,0.074781,0.047033,0.083283
71,0,0.014848,0.136038,0.390284,0.074801,0.045411,0.080151,0.04354,0.075946,0.043446,0.070559,0.049243,0.074796,0.043565,0.077421
71,0,0.040343,0.221077,0.434192,0.07811,0.145018,0.268098,0.140117,0.269337,0.140949,0.240675,0.067341,0.111589,0.144233,0.268913
71,0,0.013827,0.123764,0.41698,0.073401,0.046128,0.078999,0.044851,0.080568,0.043662,0.074992,0.048379,0.076039,0.046335,0.080172
71,0,0.627039,0.700829,0.24663,0.076602,0.04714,0.082643,0.046635,0.082178,0.044486,0.070577,0.044632,0.070592,0.045439,0.079604
71,0,0.006426,0.082913,0.389216,0.074839,0.04334,0.076595,0.043645,0.075403,0.044538,0.070661,0.043986,0.070234,0.043291,0.077172
71,0,0.632583,0.698242,0.210044,0.076666,0.047603,0.083011,0.048281,0.082839,0.048686,0.076147,0.047335,0.073899,0.044375,0.080051
71,0,0.024309,0.174586,0.381715,0.074996,0.066775,0.118891,0.065867,0.118793,0.065449,0.110355,0.067259,0.112264,0.065256,0.121437
71,0,0.857647,0.778518,0.224016,0.076644,0.049121,0.085904,0.050987,0.083985,0.04764,0.074592,0.049948,0.077199,0.046969,0.084829
71,0,0.098998,0.333891,0.353007,0.073615,0.044186,0.078481,0.043639,0.075181,0.044121,0.0705,0.045462,0.070405,0.044435,0.077843
71,0,0.01314,0.124419,0.364742,0.072839,0.066029,0.122255,0.066446,0.12589,0.073438,0.120347,0.073465,0.121419,0.070351,0.133199
71,0,0.075116,0.303669,0.352255,0.072401,0.067254,0.120365,0.06839,0.120911,0.071999,0.117903,0.073127,0.121386,0.073402,0.133334
71,0,0.02306,0.174836,0.454784,0.075441,0.066373,0.121042,0.066014,0.122074,0.065521,0.112152,0.06902,0.113145,0.065876,0.123411
71,0,0.039442,0.213712,0.35222,0.073151,0.067199,0.120703,0.067749,0.11845,0.06831,0.113079,0.074328,0.124416,0.071471,0.132212
71,0,0.006803,0.085758,0.412407,0.075908,0.044447,0.07789,0.044087,0.076184,0.044247,0.070885,0.049085,0.077773,0.045448,0.081616
71,0,0.014078,0.124548,0.332066,0.074401,0.047792,0.078935,0.046333,0.07863,0.04393,0.074693,0.049265,0.075776,0.048326,0.083223
71,0,0.024726,0.171595,0.348196,0.07394,0.113177,0.20849,0.110808,0.203009,0.111284,0.193967,0.073619,0.121425,0.115171,0.216105
71,20,0.328016,0.540327,0.208345,0.076063,0.047364,0.082218,0.045425,0.08053,0.048445,0.075263,0.045793,0.076253,0.046224,0.087764
71,20,0.240691,0.507593,0.17627,0.075367,0.043966,0.078876,0.046907,0.076363,0.043844,0.07073,0.044395,0.071721,0.044614,0.080535
71,20,0.373717,0.576001,0.245697,0.073938,0.045721,0.08257,0.045186,0.077146,0.044426,0.071878,0.047196,0.071472,0.044127,0.081022
71,20,0.027699,0.175528,0.406089,0.074925,0.043963,0.07624,0.043782,0.075147,0.044507,0.070897,0.044499,0.070813,0.04432,0.077818
71,20,0.015084,0.131531,0.378559,0.077695,0.045688,0.081317,0.043887,0.075629,0.045272,0.072136,0.044849,0.072177,0.04939,0.085475
71,20,0.038581,0.215958,0.473091,0.077211,0.155221,0.279042,0.135015,0.248504,0.137094,0.235011,0.06874,0.112589,0.133646,0.263497
71,20,0.01497,0.134785,0.443569,0.078799,0.048314,0.081862,0.046697,0.082769,0.049745,0.073482,0.048537,0.07409,0.044436,0.081888
71,20,0.631103,0.70726,0.21937,0.076959,0.047875,0.086864,0.049489,0.084376,0.048272,0.077213,0.04649,0.072861,0.0442,0.081615
71,20,0.008762,0.094045,0.395448,0.076275,0.043719,0.078288,0.043751,0.075904,0.04349,0.07016,0.046813,0.073269,0.047371,0.08422
71,20,0.645951,0.723712,0.205532,0.071899,0.044203,0.082685,0.044752,0.076896,0.044763,0.070814,0.044888,0.071755,0.043937,0.082264
71,20,0.024278,0.168137,0.365645,0.073505,0.068613,0.128584,0.066481,0.119131,0.066302,0.112713,0.068345,0.111778,0.066593,0.122754
71,20,0.86928,0.836194,0.231545,0.075829,0.047654,0.085973,0.049863,0.082814,0.047785,0.076561,0.048625,0.076105,0.049366,0.087747
71,20,0.101369,0.339321,0.387546,0.071689,0.043844,0.075807,0.044802,0.07588,0.043298,0.070545,0.044215,0.070407,0.043339,0.078207
71,20,0.014019,0.124177,0.381534,0.074165,0.069526,0.124509,0.067764,0.126843,0.072406,0.116949,0.06875,0.117851,0.070678,0.134649
71,20,0.075407,0.308099,0.370509,0.074892,0.067723,0.121269,0.067209,0.119493,0.069693,0.111359,0.067394,0.113602,0.068997,0.128706
71,20,0.025178,0.173644,0.394695,0.073343,0.066802,0.119459,0.065434,0.119957,0.065423,0.112074,0.068519,0.111689,0.065375,0.121995
71,20,0.039889,0.20699,0.36178,0.076763,0.068521,0.12541,0.070232,0.127996,0.068036,0.120462,0.072135,0.113617,0.066338,0.120666
71,20,0.005535,0.082952,0.384774,0.074297,0.045175,0.078029,0.046479,0.077886,0.043864,0.071427,0.044724,0.071183,0.043873,0.077854
71,20,0.014828,0.123985,0.313935,0.075511,0.043669,0.075605,0.047234,0.077107,0.043579,0.069765,0.04668,0.076822,0.047497,0.082256
71,20,0.024704,0.169945,0.382,0.073602,0.113867,0.210382,0.117267,0.211327,0.11138,0.194205,0.068262,0.112817,0.111338,0.21512
71,40,0.336753,0.550366,0.158907,0.076753,0.048258,0.080992,0.045314,0.077942,0.044388,0.070609,0.045617,0.076452,0.046624,0.089362
71,40,0.250733,0.516699,0.199378,0.076145,0.045743,0.07884,0.044686,0.078931,0.044306,0.073078,0.044999,0.071784,0.044748,0.081583
71,40,0.383815,0.591745,0.250103,0.072533,0.044732,0.080821,0.045181,0.07886,0.044413,0.071816,0.045646,0.074167,0.049543,0.087756
71,40,0.024726,0.174878,0.408417,0.073414,0.043863,0.077018,0.043973,0.075331,0.044783,0.070619,0.044749,0.071494,0.044477,0.078297
71,40,0.01624,0.126875,0.392381,0.074279,0.04391,0.07658,0.04356,0.075146,0.048467,0.078455,0.04711,0.07568,0.045569,0.08716
71,40,0.03988,0.214035,0.463788,0.073381,0.136879,0.257481,0.133245,0.247061,0.143846,0.251487,0.07438,0.120402,0.134755,0.251519
71,40,0.013237,0.123565,0.409407,0.075891,0.046373,0.079754,0.04433,0.075249,0.043572,0.071235,0.045476,0.071135,0.043286,0.076812
71,40,0.631986,0.704639,0.223763,0.075346,0.046731,0.081103,0.046504,0.078132,0.044238,0.070556,0.044687,0.073434,0.044112,0.080751
71,40,0.006282,0.092178,0.400916,0.076791,0.045587,0.077517,0.044322,0.078158,0.043572,0.070512,0.045183,0.071468,0.044872,0.080135
71,40,0.623339,0.701487,0.2084,0.072235,0.047915,0.081587,0.047449,0.0839,0.046301,0.072754,0.04522,0.072846,0.044669,0.081086
71,40,0.022488,0.168468,0.345407,0.074281,0.070163,0.124747,0.079955,0.162263,0.088202,0.127386,0.086125,0.120077,0.070904,0.137458
71,40,1.01693,0.945059,0.229781,0.07432,0.04555,0.080621,0.067038,0.095292,0.047714,0.074878,0.049109,0.087316,0.050376,0.090956
71,40,0.105283,0.385969,0.42105,0.075916,0.046523,0.083397,0.044292,0.075973,0.044818,0.072363,0.047801,0.074248,0.049662,0.085957
71,40,0.015456,0.13059,0.362358,0.074311,0.067328,0.136679,0.070042,0.127748,0.066672,0.114521,0.068733,0.111652,0.065813,0.122796
71,40,0.068553,0.290732,0.3763,0.075073,0.073602,0.131852,0.074814,0.130193,0.073539,0.123544,0.076041,0.11731,0.06691,0.12423
71,40,0.024215,0.170604,0.413969,0.076858,0.070105,0.157793,0.071403,0.124944,0.072664,0.122528,0.072941,0.120196,0.067946,0.129877
71,40,0.039374,0.214898,0.325238,0.072733,0.066571,0.119512,0.06716,0.120622,0.066515,0.11129,0.069399,0.112696,0.066174,0.121996
71,40,0.006625,0.084953,0.380525,0.073904,0.043817,0.076941,0.043468,0.079341,0.044384,0.074709,0.04801,0.076703,0.049091,0.082927
71,40,0.015554,0.12891,0.320267,0.07498,0.045641,0.077593,0.044265,0.075941,0.047186,0.076791,0.044386,0.072024,0.043563,0.07796
71,40,0.022991,0.173382,0.356369,0.073511,0.116651,0.214912,0.118506,0.219193,0.118056,0.209616,0.075428,0.118635,0.116197,0.218479
71,60,0.343456,0.568113,0.173289,0.07678,0.047266,0.085547,0.048005,0.078704,0.04625,0.071284,0.049029,0.07407,0.044328,0.080939
71,60,0.236457,0.501733,0.159907,0.073161,0.044423,0.080093,0.044715,0.079812,0.044825,0.070902,0.044702,0.071788,0.044899,0.080825
71,60,0.387182,0.603314,0.275057,0.075252,0.04633,0.082933,0.04899,0.082836,0.044576,0.072772,0.04549,0.072511,0.045255,0.084718
71,60,0.026635,0.178185,0.412,0.074136,0.066615,0.087284,0.047449,0.081009,0.046331,0.073346,0.044631,0.073059,0.04372,0.079547
71,60,0.014281,0.130214,0.391244,0.072097,0.044781,0.077446,0.059399,0.106427,0.055177,0.083869,0.069906,0.086339,0.05565,0.092803
71,60,0.042565,0.253442,0.691358,0.109141,0.17871,0.296895,0.175209,0.305833,0.193923,0.292065,0.074507,0.140171,0.153555,0.28922
71,60,0.01365,0.129715,0.432068,0.0746,0.046906,0.085573,0.043677,0.076326,0.043884,0.072681,0.046372,0.071858,0.044372,0.079655
71,60,0.639727,0.722068,0.227083,0.07482,0.047204,0.083271,0.048582,0.085493,0.051616,0.078055,0.05093,0.077102,0.046249,0.083487
71,60,0.007088,0.08469,0.388476,0.075742,0.043911,0.079848,0.045963,0.076165,0.044191,0.071709,0.044638,0.075707,0.046261,0.084385
71,60,0.64897,0.720379,0.220254,0.073262,0.04493,0.079376,0.045993,0.079099,0.044466,0.077164,0.047931,0.078435,0.046058,0.085641
71,60,0.027041,0.170026,0.386827,0.076784,0.065701,0.123061,0.072302,0.125378,0.070092,0.122936,0.073673,0.11921,0.068082,0.130377
71,60,0.877882,0.800639,0.228136,0.076234,0.046042,0.083757,0.045638,0.078099,0.045703,0.076979,0.045807,0.074447,0.043623,0.081263
71,60,0.100081,0.332149,0.413553,0.076583,0.046638,0.084214,0.043906,0.076988,0.045054,0.072853,0.045683,0.07157,0.043996,0.079262
71,60,0.015255,0.125414,0.408906,0.074847,0.067355,0.120416,0.06592,0.117994,0.066195,0.110829,0.068241,0.114811,0.070137,0.13154
71,60,0.071185,0.292024,0.345403,0.075663,0.072673,0.129213,0.073437,0.126428,0.069659,0.118072,0.071848,0.119555,0.068635,0.126904
71,60,0.022871,0.169011,0.399246,0.078844,0.06918,0.124476,0.070837,0.125502,0.067411,0.117693,0.079556,0.123195,0.068231,0.132838
71,60,0.041245,0.21724,0.360577,0.075439,0.067893,0.120578,0.069606,0.131575,0.069958,0.115904,0.071535,0.114156,0.066482,0.122096
71,60,0.007023,0.084296,0.371144,0.076752,0.045977,0.077307,0.043866,0.077287,0.043676,0.070928,0.046687,0.07123,0.043849,0.078422
71,60,0.013841,0.127224,0.342231,0.073806,0.046587,0.077135,0.048299,0.080393,0.048727,0.074219,0.047453,0.075093,0.044257,0.077951
71,60,0.021962,0.166652,0.360578,0.073614,0.112131,0.207615,0.11112,0.204221,0.110138,0.192862,0.067555,0.111325,0.111957,0.210076
71,80,0.331613,0.546261,0.184899,0.07519,0.043909,0.082177,0.047668,0.084205,0.048165,0.075588,0.048765,0.07604,0.045442,0.081494
71,80,0.242343,0.501419,0.207089,0.074765,0.046108,0.080635,0.044915,0.078741,0.043963,0.071525,0.044481,0.070564,0.044845,0.081522
71,80,0.375112,0.589637,0.236572,0.077234,0.048834,0.085688,0.05086,0.079931,0.047908,0.071677,0.0452,0.071321,0.04419,0.08388
71,80,0.026843,0.172952,0.393319,0.075515,0.045714,0.083285,0.043644,0.081134,0.046202,0.074597,0.044727,0.070472,0.045648,0.082528
71,80,0.014012,0.129043,0.419911,0.074026,0.04451,0.077143,0.044451,0.078379,0.043146,0.070978,0.04401,0.070488,0.042962,0.077902
71,80,0.04073,0.214787,0.415373,0.075155,0.142332,0.262887,0.133528,0.248265,0.145264,0.250159,0.074436,0.121106,0.145629,0.284811
